,team,Name,b_o,pj_vO
13,CLE,Shane Bieber,SP,28.89
14,CWS,Dallas Keuchel,SP,8.36
15,MIL,Freddy Peralta,SP,20.66
16,KC,Brady Singer,SP,17.86
17,MIN,Michael Pineda,SP,16.94
18,ARI,Madison Bumgarner,SP,13.01
19,BAL,John Means,SP,21.5
20,SF,Logan Webb,SP,11.16
21,SD,Yu Darvish,SP,23.73
22,LAA,Andrew Heaney,SP,19.86
23,SEA,Chris Flexen,SP,15.28
