Rk,Name,Age,Tm,Lg,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
134,Michael Feliz\felizmi01,28,PIT,NL,0,0,,3.18,6,0,2,0,0,0,5.2,7,3,2,0,1,0,7,0,0,1,25,133,1.16,1.412,11.1,0.0,1.6,11.1,7.00
135,J.P. Feyereisen\feyerjo01,28,MIL,NL,0,1,.000,0.00,10,0,3,0,0,0,9.2,3,2,0,0,6,0,9,0,0,0,37,,3.10,0.931,2.8,0.0,5.6,8.4,1.50
136,Kyle Finnegan\finneky01,29,WSN,NL,1,0,1.000,3.38,8,0,0,0,0,0,8.0,8,3,3,2,3,0,10,0,0,0,35,121,4.97,1.375,9.0,2.3,3.4,11.3,3.33
137,Jack Flaherty\flaheja01,25,STL,NL,3,0,1.000,3.80,4,4,0,0,0,0,21.1,16,12,9,2,8,0,21,2,0,2,90,100,3.75,1.125,6.8,0.8,3.4,8.9,2.63
138,Josh Fleming*\flemijo01,25,TBR,AL,1,1,.500,0.87,2,2,0,0,0,0,10.1,6,1,1,1,2,0,5,1,0,0,39,454,4.26,0.774,5.2,0.9,1.7,4.4,2.50
139,Chris Flexen\flexech01,26,SEA,AL,1,1,.500,3.38,3,3,0,0,0,0,16.0,22,7,6,1,4,0,14,0,0,0,72,119,2.91,1.625,12.4,0.6,2.3,7.9,3.50
140,Dylan Floro\florody01,30,MIA,NL,0,1,.000,2.08,10,0,2,0,0,0,8.2,4,3,2,0,3,0,10,0,0,0,35,200,1.83,0.808,4.2,0.0,3.1,10.4,3.33
141,Mike Foltynewicz\foltymi01,29,TEX,AL,0,3,.000,5.32,4,4,0,0,0,0,22.0,20,13,13,8,7,0,22,0,0,0,91,82,6.78,1.227,8.2,3.3,2.9,9.0,3.14
142,Matt Foster\fostema01,26,CHW,AL,1,1,.500,13.50,7,0,3,0,0,0,5.1,7,8,8,1,3,0,10,0,0,0,27,32,3.47,1.875,11.8,1.7,5.1,16.9,3.33
143,Max Fried*\friedma01,27,ATL,NL,0,1,.000,11.45,3,3,0,0,0,0,11.0,23,15,14,3,5,0,14,3,0,0,64,39,6.28,2.545,18.8,2.5,4.1,11.5,2.80
144,Paul Fry*\frypa01,28,BAL,AL,0,0,,1.23,9,0,2,0,0,1,7.1,6,1,1,0,3,0,10,0,0,0,30,364,1.60,1.227,7.4,0.0,3.7,12.3,3.33
145,Carson Fulmer\fulmeca01,27,CIN,NL,0,0,,4.09,10,0,3,0,0,0,11.0,8,5,5,1,5,0,9,2,0,1,47,111,4.55,1.182,6.5,0.8,4.1,7.4,1.80
146,Michael Fulmer\fulmemi01,28,DET,AL,1,1,.500,3.94,5,2,1,0,0,0,16.0,11,7,7,3,2,0,15,0,0,0,61,112,4.03,0.813,6.2,1.7,1.1,8.4,7.50
147,Giovanny Gallegos\gallegi01,29,STL,NL,2,1,.667,3.48,9,0,0,0,0,0,10.1,5,4,4,1,4,1,16,1,0,2,41,111,2.71,0.871,4.4,0.9,3.5,13.9,4.00
148,Zac Gallen\galleza01,25,ARI,NL,0,0,,3.72,2,2,0,0,0,0,9.2,7,4,4,1,6,0,14,0,0,1,43,112,3.41,1.345,6.5,0.9,5.6,13.0,2.33
149,John Gant\gantjo01,28,STL,NL,0,2,.000,3.21,3,3,0,0,0,0,14.0,15,6,5,1,11,1,13,1,0,0,66,119,4.74,1.857,9.6,0.6,7.1,8.4,1.18
150,Bryan Garcia\garcibr01,26,DET,AL,0,0,,5.87,7,0,2,0,0,2,7.2,7,5,5,1,4,0,7,0,0,2,34,77,4.53,1.435,8.2,1.2,4.7,8.2,1.75
151,Jarlin Garcia*\garcija04,28,SFG,NL,0,1,.000,8.53,5,0,2,0,0,0,6.1,4,7,6,2,5,0,9,1,0,0,28,47,7.20,1.421,5.7,2.8,7.1,12.8,1.80
152,Luis Garcia\garcilu05,24,HOU,AL,0,1,.000,2.70,3,2,1,0,0,0,13.1,9,4,4,1,7,1,14,1,0,0,55,159,3.77,1.200,6.1,0.7,4.7,9.5,2.00
153,Yimi Garcia\garciyi01,30,MIA,NL,2,1,.667,0.87,10,0,6,0,0,4,10.1,5,2,1,1,3,0,10,0,0,0,38,473,3.29,0.774,4.4,0.9,2.6,8.7,3.33
154,Amir Garrett*\garream01,29,CIN,NL,0,1,.000,13.50,7,0,4,0,0,2,6.0,9,9,9,3,7,1,4,0,0,1,32,35,11.76,2.667,13.5,4.5,10.5,6.0,0.57
155,Kevin Gausman\gausmke01,30,SFG,NL,1,0,1.000,2.45,4,4,0,0,0,0,25.2,17,7,7,2,9,0,23,0,0,1,102,154,3.37,1.013,6.0,0.7,3.2,8.1,2.56
156,Domingo German\germado01,28,NYY,AL,1,2,.333,6.23,3,3,0,0,0,0,13.0,19,10,9,4,3,0,13,0,0,1,63,65,5.79,1.692,13.2,2.8,2.1,9.0,4.33
157,Kyle Gibson\gibsoky01,33,TEX,AL,2,0,1.000,2.53,4,4,0,0,0,0,21.1,18,7,6,0,6,0,18,1,0,0,87,173,2.39,1.125,7.6,0.0,2.5,7.6,3.00
158,Kevin Ginkel\ginkeke01,27,ARI,NL,0,0,,3.12,10,0,0,0,0,0,8.2,8,3,3,2,2,0,11,0,0,0,34,134,4.25,1.154,8.3,2.1,2.1,11.4,5.50
159,Lucas Giolito\giolilu01,26,CHW,AL,1,1,.500,5.79,4,4,0,0,0,0,18.2,17,13,12,3,7,0,26,0,0,1,81,72,3.53,1.286,8.2,1.4,3.4,12.5,3.71
160,Mychal Givens\givenmy01,31,COL,NL,1,1,.500,3.00,9,0,3,0,0,0,9.0,7,3,3,2,2,1,9,1,0,1,35,158,4.99,1.000,7.0,2.0,2.0,9.0,4.50
161,Tyler Glasnow\glasnty01,27,TBR,AL,2,1,.667,2.05,5,5,0,0,0,0,30.2,14,7,7,2,9,0,46,0,0,3,116,188,1.83,0.750,4.1,0.6,2.6,13.5,5.11
162,Austin Gomber*\gombeau01,27,COL,NL,1,2,.333,3.38,4,4,0,0,0,0,21.1,10,10,8,2,15,0,20,0,0,1,87,137,4.55,1.172,4.2,0.8,6.3,8.4,1.33
163,Marco Gonzales*\gonzama02,29,SEA,AL,1,2,.333,6.04,4,4,0,0,0,0,22.1,22,15,15,6,8,1,19,1,0,0,96,66,6.10,1.343,8.9,2.4,3.2,7.7,2.38
164,Chi Chi Gonzalez\gonzach01,29,COL,NL,1,0,1.000,3.00,4,2,0,0,0,0,15.0,15,5,5,0,7,0,8,0,0,1,63,156,3.43,1.467,9.0,0.0,4.2,4.8,1.14
165,Victor Gonzalez*\gonzavi02,25,LAD,NL,0,0,,1.50,8,0,2,0,0,1,6.0,3,1,1,0,3,0,4,0,0,1,24,263,3.26,1.000,4.5,0.0,4.5,6.0,1.33
166,Brusdar Graterol\gratebr01,22,LAD,NL,0,0,,13.50,1,0,0,0,0,0,0.2,2,1,1,0,1,0,1,0,0,0,5,44,4.60,4.500,27.0,0.0,13.5,13.5,1.00
167,Kendall Graveman\graveke01,30,SEA,AL,1,0,1.000,0.00,7,0,2,0,0,2,8.2,1,0,0,0,2,0,10,1,0,0,29,,1.83,0.346,1.0,0.0,2.1,10.4,5.00
168,Jon Gray\grayjo02,29,COL,NL,2,1,.667,2.42,4,4,0,0,0,0,22.1,14,6,6,1,11,0,21,0,0,0,91,192,3.28,1.119,5.6,0.4,4.4,8.5,1.91
169,Sonny Gray\grayso01,31,CIN,NL,0,1,.000,7.88,2,2,0,0,0,0,8.0,12,7,7,2,5,1,12,0,0,0,41,58,5.22,2.125,13.5,2.3,5.6,13.5,2.40
170,Chad Green\greench03,30,NYY,AL,0,2,.000,0.73,10,0,2,0,0,1,12.1,6,3,1,1,2,0,10,0,0,0,42,556,3.02,0.649,4.4,0.7,1.5,7.3,5.00
171,Zack Greinke\greinza01,37,HOU,AL,2,1,.667,2.76,5,5,0,0,0,0,32.2,32,10,10,4,4,0,22,0,0,2,128,153,3.71,1.102,8.8,1.1,1.1,6.1,5.50
172,Robert Gsellman\gsellro01,27,NYM,NL,0,0,,7.71,3,0,0,0,0,0,2.1,5,4,2,0,1,0,2,0,0,0,13,58,2.67,2.571,19.3,0.0,3.9,7.7,2.00
173,Reymin Guduan*\guduare01,29,OAK,AL,0,0,,27.00,3,0,2,0,0,0,2.2,9,8,8,0,3,0,0,0,0,4,20,16,6.47,4.500,30.4,0.0,10.1,0.0,0.00
174,Deolis Guerra\guerrde01,32,OAK,AL,1,0,1.000,1.42,4,0,2,0,0,0,6.1,2,1,1,1,0,0,8,0,0,0,21,285,2.62,0.316,2.8,1.4,0.0,11.4,
175,Junior Guerra\guerrju02,36,LAA,AL,2,0,1.000,2.61,6,0,2,0,0,0,10.1,6,3,3,0,5,0,6,0,1,2,44,172,3.39,1.065,5.2,0.0,4.4,5.2,1.20
176,Luis Guillorme\guilllu01,26,NYM,NL,0,0,,18.00,1,0,1,0,0,0,1.0,3,2,2,0,1,0,0,0,0,0,7,30,6.10,4.000,27.0,0.0,9.0,0.0,0.00
177,Josh Hader*\haderjo01,27,MIL,NL,2,0,1.000,0.00,6,0,4,0,0,3,5.2,1,0,0,0,3,0,11,0,0,3,21,,0.80,0.706,1.6,0.0,4.8,17.5,3.67
178,Jesse Hahn\hahnje01,31,KCR,AL,0,0,,13.50,5,0,1,0,0,1,3.1,5,5,5,2,4,0,3,1,0,1,19,36,13.60,2.700,13.5,5.4,10.8,8.1,0.75
179,David Hale\haleda02,33,PHI,NL,0,0,,4.50,5,0,2,0,0,0,10.0,6,5,5,2,3,0,8,0,0,0,38,90,5.00,0.900,5.4,1.8,2.7,7.2,2.67
180,Brad Hand*\handbr01,31,WSN,NL,1,0,1.000,0.00,6,0,6,0,0,3,6.0,3,0,0,0,2,0,5,2,0,0,24,,3.43,0.833,4.5,0.0,3.0,7.5,2.50
181,J.A. Happ*\happja01,38,MIN,AL,1,0,1.000,1.69,3,3,0,0,0,0,16.0,8,3,3,1,6,0,10,0,0,0,61,236,3.78,0.875,4.5,0.6,3.4,5.6,1.67
182,Ryne Harper\harpery01,32,WSN,NL,0,0,,3.00,2,0,0,0,0,0,3.0,2,1,1,0,1,0,2,0,0,0,12,147,2.76,1.000,6.0,0.0,3.0,6.0,2.00
183,Matt Harvey\harvema01,32,BAL,AL,1,1,.500,5.12,4,4,0,0,0,0,19.1,24,11,11,2,3,0,16,1,0,0,88,85,3.41,1.397,11.2,0.9,1.4,7.4,5.33
184,Andrew Heaney*\heanean01,30,LAA,AL,1,1,.500,4.35,4,4,0,0,0,0,20.2,12,10,10,1,7,0,29,1,0,1,79,102,2.08,0.919,5.2,0.4,3.0,12.6,4.14
185,Taylor Hearn*\hearnta01,26,TEX,AL,0,1,.000,7.59,7,0,1,0,0,0,10.2,13,9,9,4,9,0,16,0,0,2,54,59,7.50,2.063,11.0,3.4,7.6,13.5,1.78
186,Ryan Helsley\helslry01,26,STL,NL,2,0,1.000,4.91,10,0,0,0,0,0,11.0,12,6,6,0,6,0,12,0,0,1,49,79,2.55,1.636,9.8,0.0,4.9,9.8,2.00
187,Heath Hembree\hembrhe01,32,CIN,NL,0,0,,0.00,1,0,0,0,0,0,1.1,0,0,0,0,1,0,2,0,0,0,5,,2.35,0.750,0.0,0.0,6.8,13.5,2.00
188,Kyle Hendricks\hendrky01,31,CHC,NL,1,2,.333,5.68,4,4,0,0,0,0,19.0,21,12,12,7,8,0,18,2,0,0,86,68,7.57,1.526,9.9,3.3,3.8,8.5,2.25
189,Liam Hendriks\hendrli01,32,CHW,AL,0,0,,4.32,8,0,6,0,0,4,8.1,6,4,4,3,1,0,14,0,0,0,32,99,4.78,0.840,6.5,3.2,1.1,15.1,14.00
190,Ryan Hendrix\hendrry01,26,CIN,NL,0,0,,0.00,1,0,0,0,0,0,1.0,0,0,0,0,0,0,2,0,0,0,3,,-0.90,0.000,0.0,0.0,0.0,18.0,
191,Sam Hentges*\hentgsa01,24,CLE,AL,0,0,,9.00,1,0,0,0,0,0,1.0,1,1,1,1,0,0,3,0,0,0,4,64,10.10,1.000,9.0,9.0,0.0,27.0,
192,Carlos Hernandez\hernaca04,24,KCR,AL,1,0,1.000,10.80,3,0,0,0,0,0,3.1,6,4,4,0,5,1,5,0,0,2,20,45,4.60,3.300,16.2,0.0,13.5,13.5,1.00
193,Darwinzon Hernandez*\hernada02,24,BOS,AL,0,1,.000,5.14,8,0,1,0,0,0,7.0,7,5,4,1,8,0,7,0,0,1,35,89,6.38,2.143,9.0,1.3,10.3,9.0,0.88
194,Elieser Hernandez\hernael01,26,MIA,NL,0,0,,7.71,1,1,0,0,0,0,2.1,2,2,2,1,0,0,3,0,0,0,9,60,6.10,0.857,7.7,3.9,0.0,11.6,
195,Codi Heuer\heuerco01,24,CHW,AL,2,1,.667,4.91,8,0,1,0,0,0,11.0,15,6,6,2,1,0,14,0,0,0,46,86,3.19,1.455,12.3,1.6,0.8,11.5,14.00
196,Jordan Hicks\hicksjo03,24,STL,NL,0,0,,4.91,7,0,1,0,0,0,7.1,3,4,4,0,8,0,7,0,0,2,32,80,4.46,1.500,3.7,0.0,9.8,8.6,0.88
197,Trevor Hildenberger\hildetr01,30,NYM,NL,0,0,,15.43,2,0,1,0,0,0,2.1,3,4,4,1,3,0,4,1,0,1,14,29,10.38,2.571,11.6,3.9,11.6,15.4,1.33
198,Rich Hill*\hillri01,41,TBR,AL,1,0,1.000,8.82,4,4,0,0,0,0,16.1,20,16,16,4,5,0,14,0,0,0,72,44,5.48,1.531,11.0,2.2,2.8,7.7,2.80
199,Tim Hill*\hillti01,31,SDP,NL,0,2,.000,2.00,11,0,1,0,0,0,9.0,9,9,2,3,2,1,11,1,0,0,41,189,5.99,1.222,9.0,3.0,2.0,11.0,5.50
200,Jeff Hoffman\hoffmje02,28,CIN,NL,2,1,.667,2.66,4,4,0,0,0,0,20.1,20,7,6,2,7,1,16,0,0,1,84,169,3.83,1.328,8.9,0.9,3.1,7.1,2.29
201,Derek Holland*\hollade01,34,DET,AL,0,1,.000,10.13,6,1,3,0,0,0,8.0,13,9,9,2,4,0,8,0,0,0,43,44,5.85,2.125,14.6,2.3,4.5,9.0,2.00
202,Greg Holland\hollagr01,35,KCR,AL,2,1,.667,6.43,7,0,3,0,0,2,7.0,9,6,5,3,7,0,6,0,0,1,36,72,9.95,2.286,11.6,3.9,9.0,7.7,0.86
203,Jordan Holloway\hollojo01,25,MIA,NL,0,0,,0.00,2,0,1,0,0,0,3.0,0,0,0,0,1,0,4,0,0,0,10,,1.43,0.333,0.0,0.0,3.0,12.0,4.00
204,Clay Holmes\holmecl01,28,PIT,NL,0,0,,7.20,9,0,2,0,0,0,10.0,9,8,8,1,3,0,9,1,0,1,42,57,3.80,1.200,8.1,0.9,2.7,8.1,3.00
205,Brent Honeywell Jr.\honeybr01,26,TBR,AL,0,0,,2.70,2,1,0,0,0,0,3.1,2,1,1,1,2,0,2,0,0,0,14,158,7.60,1.200,5.4,2.7,5.4,5.4,1.00
206,Tanner Houck\houckta01,25,BOS,AL,0,2,.000,4.35,3,2,0,0,0,0,10.1,13,7,5,1,1,0,12,0,0,1,45,103,2.32,1.355,11.3,0.9,0.9,10.5,12.00
207,Adrian Houser\housead01,28,MIL,NL,1,2,.333,3.32,4,4,0,0,0,0,19.0,20,8,7,2,9,0,12,0,0,2,80,123,4.62,1.526,9.5,0.9,4.3,5.7,1.33
208,Sam Howard*\howarsa01,28,PIT,NL,2,1,.667,2.16,11,0,1,0,0,0,8.1,3,2,2,2,5,0,12,0,0,1,32,192,5.14,0.960,3.2,2.2,5.4,13.0,2.40
209,Spencer Howard\howarsp01,24,PHI,NL,0,0,,3.86,2,0,1,0,0,0,2.1,2,1,1,0,1,0,4,0,0,0,10,118,0.95,1.286,7.7,0.0,3.9,15.4,4.00
210,Daniel Hudson\hudsoda01,34,WSN,NL,2,0,1.000,1.50,6,0,1,0,0,0,6.0,2,1,1,1,4,0,8,0,0,0,24,276,4.60,1.000,3.0,1.5,6.0,12.0,2.00
211,Raisel Iglesias\iglesra01,31,LAA,AL,1,2,.333,7.71,8,0,7,0,0,2,7.0,9,8,6,2,1,0,11,1,0,0,32,59,4.53,1.429,11.6,2.6,1.3,14.1,11.00
212,Cole Irvin*\irvinco01,27,OAK,AL,2,2,.500,3.86,4,4,0,0,0,0,21.0,24,9,9,2,3,0,17,3,0,2,93,101,3.57,1.286,10.3,0.9,1.3,7.3,5.67
213,Luke Jackson\jackslu01,29,ATL,NL,1,0,1.000,1.29,8,0,1,0,0,0,7.0,7,1,1,0,7,1,6,0,1,0,33,350,4.38,2.000,9.0,0.0,9.0,7.7,0.86
214,Kenley Jansen\janseke01,33,LAD,NL,0,0,,2.25,7,0,5,0,0,4,8.0,2,2,2,0,6,0,10,0,0,1,32,173,2.85,1.000,2.3,0.0,6.8,11.3,1.67
215,Cristian Javier\javiecr01,24,HOU,AL,2,0,1.000,1.32,3,3,0,0,0,0,13.2,9,2,2,0,3,0,20,2,0,1,55,326,1.27,0.878,5.9,0.0,2.0,13.2,6.67
216,Joe Jimenez\jimenjo02,26,DET,AL,0,0,,45.00,2,0,0,0,0,0,1.0,0,5,5,0,7,0,2,0,0,1,10,13,20.10,7.000,0.0,0.0,63.0,18.0,0.29
217,Pierce Johnson\johnspi01,30,SDP,NL,0,0,,2.08,5,0,0,0,0,0,4.1,4,1,1,0,0,0,7,0,0,0,17,191,-0.13,0.923,8.3,0.0,0.0,14.5,
218,Nate Jones\jonesna01,35,ATL,NL,0,1,.000,2.45,8,0,3,0,0,0,7.1,5,3,2,2,6,2,6,0,0,1,33,183,7.46,1.500,6.1,2.5,7.4,7.4,1.00
219,Jakob Junis\junisja01,28,KCR,AL,1,0,1.000,3.71,5,3,0,0,0,0,17.0,14,7,7,1,6,0,18,0,0,1,68,121,2.80,1.176,7.4,0.5,3.2,9.5,3.00
220,James Karinchak\karinja01,25,CLE,AL,0,0,,0.00,8,0,3,0,0,1,6.1,2,0,0,0,2,0,12,0,0,0,23,,0.25,0.632,2.8,0.0,2.8,17.1,6.00
221,Anthony Kay*\kayan01,26,TOR,AL,0,1,.000,10.80,1,1,0,0,0,0,3.1,6,5,4,0,0,0,3,0,0,0,16,43,1.30,1.800,16.2,0.0,0.0,8.1,
222,Keone Kela\kelake01,28,SDP,NL,2,1,.667,4.15,9,0,2,0,0,0,8.2,8,6,4,2,3,0,12,0,0,2,38,91,4.37,1.269,8.3,2.1,3.1,12.5,4.00
223,Brad Keller\kellebr01,25,KCR,AL,1,2,.333,12.00,4,4,0,0,0,0,12.0,22,16,16,2,9,0,9,1,0,1,69,38,6.26,2.583,16.5,1.5,6.8,6.8,1.00
224,Mitch Keller\kellemi03,25,PIT,NL,1,2,.333,7.16,4,4,0,0,0,0,16.1,21,13,13,3,8,0,17,0,0,1,77,57,4.87,1.776,11.6,1.7,4.4,9.4,2.13
225,Merrill Kelly\kellyme01,32,ARI,NL,1,2,.333,7.71,4,4,0,0,0,0,21.0,28,19,18,4,5,0,13,1,0,0,95,53,5.19,1.571,12.0,1.7,2.1,5.6,2.60
226,Ian Kennedy\kenneia01,36,TEX,AL,0,0,,3.38,8,0,7,0,0,4,8.0,9,3,3,2,0,0,11,0,0,0,33,133,3.60,1.125,10.1,2.3,0.0,12.4,
227,Clayton Kershaw*\kershcl01,33,LAD,NL,3,2,.600,2.56,5,5,0,0,0,0,31.2,26,10,9,3,4,0,31,0,0,1,125,146,2.75,0.947,7.4,0.9,1.1,8.8,7.75
228,Dallas Keuchel*\keuchda01,33,CHW,AL,1,0,1.000,5.68,4,4,0,0,0,0,19.0,19,14,12,3,7,0,10,1,0,0,81,74,5.36,1.368,9.0,1.4,3.3,4.7,1.43
229,Yusei Kikuchi*\kikucyu01,30,SEA,AL,0,1,.000,5.70,4,4,0,0,0,0,23.2,23,15,15,5,9,0,20,1,0,0,101,70,5.42,1.352,8.7,1.9,3.4,7.6,2.22
230,Kwang Hyun Kim*\kimkw01,32,STL,NL,1,0,1.000,4.15,2,2,0,0,0,0,8.2,10,4,4,1,1,0,12,1,0,0,38,94,2.52,1.269,10.4,1.0,1.0,12.5,12.00
231,Craig Kimbrel\kimbrcr01,33,CHC,NL,0,0,,0.00,8,0,6,0,0,4,9.0,1,0,0,0,5,0,14,0,0,0,33,,1.65,0.667,1.0,0.0,5.0,14.0,2.80
232,John King*\kingjo01,26,TEX,AL,2,0,1.000,1.13,7,0,2,0,0,0,8.0,12,4,1,0,1,0,7,1,0,0,36,400,2.10,1.625,13.5,0.0,1.1,7.9,7.00
233,Michael King\kingmi01,26,NYY,AL,0,0,,0.00,2,0,1,0,0,0,9.0,3,0,0,0,4,0,7,1,0,0,36,,3.21,0.778,3.0,0.0,4.0,7.0,1.75
234,Tyler Kinley\kinlety01,30,COL,NL,0,0,,6.23,6,0,0,0,0,0,4.1,8,3,3,0,5,0,4,1,0,1,28,79,5.40,3.000,16.6,0.0,10.4,8.3,0.80
235,Brandon Kintzler\kintzbr01,36,PHI,NL,0,0,,7.50,6,0,1,0,0,0,6.0,8,6,5,2,0,0,4,0,0,0,27,55,6.10,1.333,12.0,3.0,0.0,6.0,
236,Andrew Kittredge\kittran01,31,TBR,AL,3,0,1.000,2.25,6,1,0,0,0,0,8.0,5,2,2,1,3,1,7,1,0,0,33,178,4.47,1.000,5.6,1.1,3.4,7.9,2.33
237,Corey Kluber\klubeco01,35,NYY,AL,0,2,.000,5.40,4,4,0,0,0,0,15.0,18,12,9,3,11,0,14,2,0,2,73,75,6.43,1.933,10.8,1.8,6.6,8.4,1.27
238,Corey Knebel\knebeco01,29,LAD,NL,1,0,1.000,4.50,8,0,2,0,0,2,6.0,3,3,3,0,3,0,9,0,0,0,24,88,1.60,1.000,4.5,0.0,4.5,13.5,3.00
239,Adam Kolarek*\kolarad01,32,OAK,AL,0,0,,12.27,6,0,0,0,0,0,3.2,7,6,5,2,1,0,2,1,0,0,21,34,10.73,2.182,17.2,4.9,2.5,4.9,2.00
240,Michael Kopech\kopecmi01,25,CHW,AL,1,0,1.000,1.69,5,1,0,0,0,0,10.2,3,2,2,0,4,0,17,0,0,1,40,251,1.03,0.656,2.5,0.0,3.4,14.3,4.25
241,Dean Kremer\kremede01,25,BAL,AL,0,1,.000,6.75,3,3,0,0,0,0,10.2,14,8,8,2,6,0,14,0,0,0,50,65,4.60,1.875,11.8,1.7,5.1,11.8,2.33
242,Brooks Kriske\kriskbr01,27,NYY,AL,0,0,,9.00,1,0,1,0,0,0,1.0,1,1,1,1,2,0,1,0,0,0,6,61,20.10,3.000,9.0,9.0,18.0,9.0,0.50
243,Chad Kuhl\kuhlch01,28,PIT,NL,0,1,.000,6.32,4,4,0,0,0,0,15.2,12,14,11,4,16,0,14,2,0,1,76,64,8.08,1.787,6.9,2.3,9.2,8.0,0.88
244,Travis Lakins\lakintr01,27,BAL,AL,1,1,.500,0.00,6,0,1,0,0,0,6.0,2,1,0,0,3,0,5,0,0,3,23,,2.93,0.833,3.0,0.0,4.5,7.5,1.67
245,Dinelson Lamet\lametdi01,28,SDP,NL,0,0,,0.00,1,1,0,0,0,0,2.0,1,0,0,0,1,0,4,0,0,1,8,,0.60,1.000,4.5,0.0,4.5,18.0,4.00
246,Alex Lange\langeal01,25,DET,AL,0,0,,2.25,5,0,1,0,0,0,4.0,3,1,1,0,2,0,6,0,0,1,17,208,1.60,1.250,6.8,0.0,4.5,13.5,3.00
247,Wade LeBlanc*\leblawa01,36,BAL,AL,0,0,,5.40,5,0,3,0,0,0,5.0,5,3,3,1,0,0,4,1,0,1,21,85,4.70,1.000,9.0,1.8,0.0,7.2,
248,Josh Lindblom\lindbjo01,34,MIL,NL,0,0,,10.97,5,0,2,0,0,0,10.2,17,13,13,4,7,0,9,3,0,1,59,38,9.10,2.250,14.3,3.4,5.9,7.6,1.29
249,Jonathan Loaisiga\loaisjo01,26,NYY,AL,2,0,1.000,1.50,8,0,0,0,0,0,12.0,8,2,2,1,1,0,13,2,0,1,46,271,2.76,0.750,6.0,0.8,0.8,9.8,13.00
250,Jorge Lopez\lopezjo02,28,BAL,AL,1,3,.250,8.15,4,4,0,0,0,0,17.2,18,16,16,6,7,0,18,1,0,1,78,53,6.83,1.415,9.2,3.1,3.6,9.2,2.57
251,Pablo Lopez\lopezpa01,25,MIA,NL,0,2,.000,3.32,4,4,0,0,0,0,21.2,20,9,8,3,7,1,25,0,0,1,91,122,3.56,1.246,8.3,1.2,2.9,10.4,3.57
252,Yoan López\lopezyo01,28,ARI,NL,0,0,,4.00,10,0,3,0,0,0,9.0,10,5,4,3,4,2,12,0,0,0,41,104,6.10,1.556,10.0,3.0,4.0,12.0,3.00
253,Aaron Loup*\loupaa01,33,NYM,NL,0,0,,0.00,4,0,1,0,0,0,3.1,2,2,0,0,0,0,4,1,0,0,13,,1.60,0.600,5.4,0.0,0.0,10.8,
254,Joey Lucchesi*\lucchjo01,28,NYM,NL,0,1,.000,6.75,3,2,1,0,0,0,8.0,7,6,6,0,2,0,11,1,0,0,34,59,1.47,1.125,7.9,0.0,2.3,12.4,5.50
255,Lucas Luetge*\luetglu01,34,NYY,AL,1,0,1.000,4.97,7,0,2,0,0,0,12.2,13,7,7,3,3,0,13,0,0,2,53,81,4.83,1.263,9.2,2.1,2.1,9.2,4.33
256,Jesus Luzardo*\luzarje01,23,OAK,AL,1,1,.500,5.89,4,4,0,0,0,0,18.1,21,12,12,3,8,0,21,0,0,0,83,66,4.24,1.582,10.3,1.5,3.9,10.3,2.63
257,Jordan Lyles\lylesjo01,30,TEX,AL,1,1,.500,4.64,4,4,0,0,0,0,21.1,21,11,11,5,3,0,18,1,0,1,87,94,5.02,1.125,8.9,2.1,1.3,7.6,6.00
258,Lance Lynn\lynnla01,34,CHW,AL,1,1,.500,0.92,3,3,0,1,1,0,19.2,16,4,2,1,2,0,27,0,0,0,77,456,1.32,0.915,7.3,0.5,0.9,12.4,13.50
259,Kenta Maeda\maedake01,33,MIN,AL,1,1,.500,6.11,4,4,0,0,0,0,17.2,28,14,12,4,5,0,17,2,0,2,88,65,5.30,1.868,14.3,2.0,2.5,8.7,3.40
260,Tyler Mahle\mahlety01,26,CIN,NL,1,1,.500,1.74,4,4,0,0,0,0,20.2,9,5,4,2,9,0,31,1,0,0,80,257,2.81,0.871,3.9,0.9,3.9,13.5,3.44
261,Sean Manaea*\manaese01,29,OAK,AL,2,1,.667,3.04,4,4,0,1,1,0,23.2,23,8,8,3,5,0,22,0,0,0,97,127,3.52,1.183,8.7,1.1,1.9,8.4,4.40
262,Dillon Maples\mapledi01,29,CHC,NL,0,0,,2.25,5,0,2,0,0,0,8.0,3,2,2,1,8,0,14,1,0,2,36,178,4.60,1.375,3.4,1.1,9.0,15.8,1.75
263,Nick Margevicius*\margeni01,25,SEA,AL,0,1,.000,5.40,4,2,1,0,0,0,11.2,11,12,7,2,3,0,11,1,0,2,53,75,4.47,1.200,8.5,1.5,2.3,8.5,3.67
264,German Marquez\marquge01,26,COL,NL,1,1,.500,3.45,5,5,0,1,0,0,28.2,25,11,11,3,16,0,28,0,0,2,123,134,4.18,1.430,7.8,0.9,5.0,8.8,1.75
265,Evan Marshall\marshev01,31,CHW,AL,0,1,.000,6.55,9,0,2,0,0,0,11.0,12,8,8,2,3,1,8,0,0,0,48,65,4.82,1.364,9.8,1.6,2.5,6.5,2.67
266,Brett Martin*\martibr01,26,TEX,AL,0,0,,7.36,4,0,1,0,0,0,3.2,8,4,3,1,0,0,2,0,0,1,20,64,5.55,2.182,19.6,2.5,0.0,4.9,
