Rk,Name,Age,Tm,Lg,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
134,Zach Eflin\eflinza01,27,PHI,NL,1,1,.500,3.49,6,6,0,0,0,0,38.2,43,15,15,3,2,1,34,0,0,2,157,115,2.52,1.164,10.0,0.7,0.5,7.9,17.00
135,Kent Emanuel*\emanuke01,29,HOU,AL,1,0,1.000,1.69,3,0,2,0,0,0,10.2,6,2,2,2,0,0,9,1,0,0,37,248,4.14,0.563,5.1,1.7,0.0,7.6,
136,Nathan Eovaldi\eovalna01,31,BOS,AL,4,2,.667,3.63,6,6,0,0,0,0,34.2,33,14,14,0,7,0,32,3,0,3,143,118,2.13,1.154,8.6,0.0,1.8,8.3,4.57
137,Paolo Espino\espinpa01,34,WSN,NL,0,1,.000,2.84,3,1,2,0,0,0,6.1,5,2,2,2,1,0,4,0,0,0,24,149,6.43,0.947,7.1,2.8,1.4,5.7,4.00
138,Carlos Estevez\estevca01,28,COL,NL,0,0,,3.60,10,0,2,0,0,1,10.0,10,5,4,1,4,0,10,0,0,1,42,133,3.61,1.400,9.0,0.9,3.6,9.0,2.50
139,Phillip Evans\evansph01,28,PIT,NL,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,3,,3.11,0.000,0.0,0.0,0.0,0.0,
140,Pete Fairbanks\fairbpe01,27,TBR,AL,0,0,,3.38,3,0,0,0,0,0,2.2,3,1,1,0,2,0,2,0,0,0,12,127,3.86,1.875,10.1,0.0,6.8,6.8,1.00
141,Bailey Falter*\falteba01,24,PHI,NL,0,0,,9.00,1,0,1,0,0,0,2.0,4,2,2,1,0,0,2,0,0,0,9,53,7.61,2.000,18.0,4.5,0.0,9.0,
142,Jeurys Familia\familje01,31,NYM,NL,0,0,,1.29,9,0,5,0,0,1,7.0,7,2,1,0,4,0,8,0,0,0,32,318,2.54,1.571,9.0,0.0,5.1,10.3,2.00
143,Buck Farmer\farmebu01,30,DET,AL,0,0,,12.10,10,0,0,0,0,0,9.2,12,13,13,5,8,0,10,0,0,1,49,36,10.25,2.069,11.2,4.7,7.4,9.3,1.25
144,Luke Farrell\farrelu01,30,MIN,AL,0,0,,0.00,1,0,0,0,0,0,1.0,0,0,0,0,2,0,1,0,0,0,5,,7.11,2.000,0.0,0.0,18.0,9.0,0.50
145,Erick Fedde\feddeer01,28,WSN,NL,2,2,.500,4.43,5,5,0,0,0,0,22.1,18,12,11,2,11,3,25,1,0,0,97,92,3.65,1.299,7.3,0.8,4.4,10.1,2.27
146,Michael Feliz\felizmi01,28,PIT,NL,0,0,,3.18,6,0,2,0,0,0,5.2,7,3,2,0,1,0,7,0,0,1,25,137,1.17,1.412,11.1,0.0,1.6,11.1,7.00
147,J.P. Feyereisen\feyerjo01,28,MIL,NL,0,1,.000,0.00,15,0,3,0,0,0,14.0,4,2,0,0,7,0,13,0,0,0,51,,2.75,0.786,2.6,0.0,4.5,8.4,1.86
148,Mike Fiers\fiersmi01,36,OAK,AL,0,1,.000,4.50,1,1,0,0,0,0,6.0,6,3,3,2,2,0,3,0,0,0,25,89,7.44,1.333,9.0,3.0,3.0,4.5,1.50
149,Kyle Finnegan\finneky01,29,WSN,NL,1,0,1.000,3.86,12,0,0,0,0,0,11.2,11,5,5,3,5,0,14,0,0,1,51,107,5.34,1.371,8.5,2.3,3.9,10.8,2.80
150,Jay Flaa\flaaja01,29,BAL,AL,0,0,,0.00,1,0,1,0,0,0,1.1,0,0,0,0,2,0,1,0,0,0,5,,6.11,1.500,0.0,0.0,13.5,6.8,0.50
151,Jack Flaherty\flaheja01,25,STL,NL,5,0,1.000,3.41,6,6,0,0,0,0,34.1,25,16,13,3,10,0,36,3,0,2,139,112,3.29,1.019,6.6,0.8,2.6,9.4,3.60
152,Josh Fleming*\flemijo01,25,TBR,AL,1,3,.250,2.18,4,3,0,0,0,0,20.2,13,5,5,1,9,1,12,1,0,0,83,174,4.03,1.065,5.7,0.4,3.9,5.2,1.33
153,Chris Flexen\flexech01,26,SEA,AL,2,1,.667,3.33,5,5,0,0,0,0,27.0,30,11,10,2,6,0,21,1,0,0,114,118,3.30,1.333,10.0,0.7,2.0,7.0,3.50
154,Dylan Floro\florody01,30,MIA,NL,1,1,.500,1.42,14,0,2,0,0,0,12.2,7,3,2,0,3,0,14,0,0,0,49,295,1.61,0.789,5.0,0.0,2.1,9.9,4.67
155,Mike Foltynewicz\foltymi01,29,TEX,AL,1,3,.250,4.32,6,6,0,0,0,0,33.1,35,16,16,9,8,0,31,1,0,1,139,98,5.57,1.290,9.5,2.4,2.2,8.4,3.88
156,Matt Foster\fostema01,26,CHW,AL,1,1,.500,9.72,10,0,5,0,0,0,8.1,8,9,9,2,3,0,14,1,0,0,37,43,4.31,1.320,8.6,2.2,3.2,15.1,4.67
157,Max Fried*\friedma01,27,ATL,NL,0,1,.000,11.45,3,3,0,0,0,0,11.0,23,15,14,3,5,0,14,3,0,0,64,40,6.29,2.545,18.8,2.5,4.1,11.5,2.80
158,Paul Fry*\frypa01,28,BAL,AL,0,0,,1.59,13,0,2,0,0,1,11.1,8,2,2,0,5,0,17,0,0,0,45,268,1.43,1.147,6.4,0.0,4.0,13.5,3.40
159,Josh Fuentes\fuentjo01,28,COL,NL,0,0,,0.00,1,0,1,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,4,,3.11,1.000,9.0,0.0,0.0,0.0,
160,Carson Fulmer\fulmeca01,27,CIN,NL,0,0,,4.20,13,0,3,0,0,0,15.0,11,7,7,1,6,0,13,2,0,1,62,112,3.84,1.133,6.6,0.6,3.6,7.8,2.17
161,Michael Fulmer\fulmemi01,28,DET,AL,1,1,.500,3.86,7,3,1,0,0,0,21.0,16,9,9,3,6,0,20,0,0,1,85,110,3.92,1.048,6.9,1.3,2.6,8.6,3.33
162,Giovanny Gallegos\gallegi01,29,STL,NL,2,1,.667,2.30,13,0,1,0,0,1,15.2,6,4,4,1,4,1,21,2,0,2,58,169,2.41,0.638,3.4,0.6,2.3,12.1,5.25
163,Zac Gallen\galleza01,25,ARI,NL,1,1,.500,3.48,4,4,0,1,1,0,20.2,14,8,8,1,10,0,27,2,0,1,89,121,2.87,1.161,6.1,0.4,4.4,11.8,2.70
164,John Gant\gantjo01,28,STL,NL,2,2,.500,2.16,5,5,0,0,0,0,25.0,21,7,6,1,18,1,20,1,0,0,109,178,4.31,1.560,7.6,0.4,6.5,7.2,1.11
165,Bryan Garcia\garcibr01,26,DET,AL,0,0,,5.59,9,0,2,0,0,2,9.2,8,6,6,1,7,0,9,0,0,4,44,77,4.77,1.552,7.4,0.9,6.5,8.4,1.29
166,Deivi Garcia\garcide01,22,NYY,AL,0,1,.000,4.50,1,1,0,0,0,0,4.0,3,2,2,1,3,0,4,0,0,0,18,95,6.61,1.500,6.8,2.3,6.8,9.0,1.33
167,Jarlin Garcia*\garcija04,28,SFG,NL,0,1,.000,8.53,5,0,2,0,0,0,6.1,4,7,6,2,5,0,9,1,0,0,28,48,7.22,1.421,5.7,2.8,7.1,12.8,1.80
168,Luis Garcia\garcilu05,24,HOU,AL,0,3,.000,2.70,5,3,1,0,0,0,20.0,14,6,6,3,7,1,20,2,0,0,81,152,4.41,1.050,6.3,1.4,3.2,9.0,2.86
169,Yimi Garcia\garciyi01,30,MIA,NL,2,2,.500,2.19,13,0,9,0,0,4,12.1,9,5,3,3,3,0,10,0,0,0,48,192,5.38,0.973,6.6,2.2,2.2,7.3,3.33
170,Amir Garrett*\garream01,29,CIN,NL,0,1,.000,10.38,11,0,4,0,0,2,8.2,10,10,10,4,8,2,7,0,0,1,42,46,10.26,2.077,10.4,4.2,8.3,7.3,0.88
171,Kevin Gausman\gausmke01,30,SFG,NL,2,0,1.000,2.04,6,6,0,0,0,0,39.2,25,9,9,4,11,0,40,0,0,1,155,191,3.24,0.908,5.7,0.9,2.5,9.1,3.64
172,Domingo German\germado01,28,NYY,AL,2,2,.500,4.05,4,4,0,0,0,0,20.0,22,10,9,4,4,0,19,0,0,1,88,98,4.41,1.300,9.9,1.8,1.8,8.6,4.75
173,Kyle Gibson\gibsoky01,33,TEX,AL,3,0,1.000,2.16,6,6,0,0,0,0,33.1,27,9,8,0,11,0,27,1,0,1,135,196,2.57,1.140,7.3,0.0,3.0,7.3,2.45
174,Lucas Gilbreath*\gilbrlu01,25,COL,NL,0,0,,9.00,1,0,1,0,0,0,1.0,2,1,1,1,0,0,0,0,0,0,4,69,16.11,2.000,18.0,9.0,0.0,0.0,
175,Kevin Ginkel\ginkeke01,27,ARI,NL,0,0,,3.27,13,0,0,0,0,0,11.0,10,5,4,3,4,0,12,0,0,0,46,131,5.57,1.273,8.2,2.5,3.3,9.8,3.00
176,Lucas Giolito\giolilu01,26,CHW,AL,1,3,.250,4.99,6,6,0,0,0,0,30.2,27,19,17,6,13,0,41,0,0,1,134,81,4.25,1.304,7.9,1.8,3.8,12.0,3.15
177,Mychal Givens\givenmy01,31,COL,NL,1,1,.500,2.53,11,0,3,0,0,0,10.2,8,3,3,2,2,1,11,1,0,1,41,189,4.33,0.938,6.8,1.7,1.7,9.3,5.50
178,Tyler Glasnow\glasnty01,27,TBR,AL,3,1,.750,1.67,6,6,0,0,0,0,37.2,19,7,7,2,11,0,56,0,0,4,143,224,1.70,0.796,4.5,0.5,2.6,13.4,5.09
179,Zack Godley\godleza01,31,MIL,NL,0,1,.000,9.00,1,1,0,0,0,0,3.0,1,4,3,0,5,0,5,1,1,2,17,52,5.78,2.000,3.0,0.0,15.0,15.0,1.00
180,Austin Gomber*\gombeau01,27,COL,NL,2,3,.400,5.90,6,6,0,0,0,0,29.0,22,23,19,3,20,2,27,0,0,1,128,80,4.66,1.448,6.8,0.9,6.2,8.4,1.35
181,Marco Gonzales*\gonzama02,29,SEA,AL,1,3,.250,5.40,5,5,0,0,0,0,28.1,27,17,17,6,11,1,23,1,0,0,121,73,5.51,1.341,8.6,1.9,3.5,7.3,2.09
182,Chi Chi Gonzalez\gonzach01,29,COL,NL,1,0,1.000,4.38,6,4,0,0,0,0,24.2,27,12,12,2,9,0,14,0,0,1,105,107,4.12,1.459,9.9,0.7,3.3,5.1,1.56
183,Victor Gonzalez*\gonzavi02,25,LAD,NL,0,0,,2.00,12,0,2,0,0,1,9.0,8,2,2,0,6,0,6,0,0,1,40,200,3.78,1.556,8.0,0.0,6.0,6.0,1.00
184,Brusdar Graterol\gratebr01,22,LAD,NL,0,0,,20.25,3,0,0,0,0,0,1.1,3,3,3,0,2,0,1,0,0,0,9,25,6.11,3.750,20.3,0.0,13.5,6.8,0.50
185,Kendall Graveman\graveke01,30,SEA,AL,1,0,1.000,0.00,10,0,3,0,0,3,11.2,3,0,0,0,2,0,12,1,0,0,39,,1.83,0.429,2.3,0.0,1.5,9.3,6.00
186,Jon Gray\grayjo02,29,COL,NL,3,2,.600,3.15,6,6,0,0,0,0,34.1,27,13,12,3,14,0,30,0,0,0,144,149,3.72,1.194,7.1,0.8,3.7,7.9,2.14
187,Sonny Gray\grayso01,31,CIN,NL,0,2,.000,5.93,3,3,0,0,0,0,13.2,16,9,9,3,8,1,23,0,0,2,64,79,4.35,1.756,10.5,2.0,5.3,15.1,2.88
188,Chad Green\greench03,30,NYY,AL,0,2,.000,1.08,13,0,3,0,0,1,16.2,8,4,2,2,2,0,16,0,0,0,56,367,3.11,0.600,4.3,1.1,1.1,8.6,8.00
189,Zack Greinke\greinza01,37,HOU,AL,2,1,.667,3.44,6,6,0,0,0,0,36.2,36,14,14,5,6,0,27,1,0,2,147,119,3.98,1.145,8.8,1.2,1.5,6.6,4.50
190,Robert Gsellman\gsellro01,27,NYM,NL,0,0,,3.38,4,0,0,0,0,0,5.1,5,4,2,0,2,0,4,0,0,0,23,123,2.74,1.313,8.4,0.0,3.4,6.8,2.00
191,Reymin Guduan*\guduare01,29,OAK,AL,0,0,,12.71,5,0,3,0,0,0,5.2,12,8,8,0,4,0,1,0,0,5,32,32,4.88,2.824,19.1,0.0,6.4,1.6,0.25
192,Deolis Guerra\guerrde01,32,OAK,AL,1,0,1.000,2.25,9,0,3,0,0,0,12.0,6,6,3,2,5,0,15,0,0,1,47,172,4.03,0.917,4.5,1.5,3.8,11.3,3.00
193,Junior Guerra\guerrju02,36,LAA,AL,2,0,1.000,4.24,9,0,2,0,0,0,17.0,12,9,8,1,7,0,16,0,1,5,72,102,3.23,1.118,6.4,0.5,3.7,8.5,2.29
194,Luis Guillorme\guilllu01,26,NYM,NL,0,0,,18.00,1,0,1,0,0,0,1.0,3,2,2,0,1,0,0,0,0,0,7,30,6.11,4.000,27.0,0.0,9.0,0.0,0.00
195,Josh Hader*\haderjo01,27,MIL,NL,2,0,1.000,0.84,11,0,8,0,0,7,10.2,3,1,1,0,5,0,19,0,1,3,40,509,0.95,0.750,2.5,0.0,4.2,16.0,3.80
196,Jesse Hahn\hahnje01,31,KCR,AL,0,0,,13.50,5,0,1,0,0,1,3.1,5,5,5,2,4,0,3,1,0,1,19,35,13.61,2.700,13.5,5.4,10.8,8.1,0.75
197,David Hale\haleda02,33,PHI,NL,0,1,.000,4.38,8,0,4,0,0,0,12.1,11,7,6,3,5,1,8,0,0,1,52,94,6.19,1.297,8.0,2.2,3.6,5.8,1.60
198,Brad Hand*\handbr01,31,WSN,NL,2,0,1.000,0.00,8,0,8,0,0,3,9.0,4,1,0,0,4,1,7,2,0,0,35,,3.56,0.889,4.0,0.0,4.0,7.0,1.75
199,J.A. Happ*\happja01,38,MIN,AL,2,0,1.000,1.96,4,4,0,0,0,0,23.0,12,5,5,2,7,0,13,0,0,0,87,199,4.02,0.826,4.7,0.8,2.7,5.1,1.86
200,Ryne Harper\harpery01,32,WSN,NL,0,0,,3.00,2,0,0,0,0,0,3.0,2,1,1,0,1,0,2,0,0,0,12,150,2.78,1.000,6.0,0.0,3.0,6.0,2.00
201,Matt Harvey\harvema01,32,BAL,AL,3,1,.750,4.06,6,6,0,0,0,0,31.0,31,14,14,2,9,0,22,1,0,0,134,102,3.50,1.290,9.0,0.6,2.6,6.4,2.44
202,Louis Head\headlo01,31,TBR,AL,0,0,,6.75,3,0,1,0,0,0,4.0,4,3,3,0,2,0,1,0,0,1,17,61,4.11,1.500,9.0,0.0,4.5,2.3,0.50
203,Andrew Heaney*\heanean01,30,LAA,AL,1,2,.333,5.25,5,5,0,0,0,0,24.0,18,14,14,4,9,0,34,1,0,1,97,82,3.69,1.125,6.8,1.5,3.4,12.8,3.78
204,Taylor Hearn*\hearnta01,26,TEX,AL,0,1,.000,6.08,9,0,2,0,0,0,13.1,16,9,9,4,10,0,19,0,0,2,66,71,6.41,1.950,10.8,2.7,6.8,12.8,1.90
205,Ryan Helsley\helslry01,26,STL,NL,2,0,1.000,4.26,12,0,1,0,0,0,12.2,12,6,6,0,7,0,14,0,0,1,55,92,2.56,1.500,8.5,0.0,5.0,9.9,2.00
206,Heath Hembree\hembrhe01,32,CIN,NL,0,0,,0.00,5,0,1,0,0,0,5.2,0,0,0,0,2,0,7,0,0,0,19,,1.70,0.353,0.0,0.0,3.2,11.1,3.50
207,Kyle Hendricks\hendrky01,31,CHC,NL,1,3,.250,7.54,5,5,0,0,0,0,22.2,32,19,19,10,8,0,21,2,0,0,108,52,8.32,1.765,12.7,4.0,3.2,8.3,2.63
208,Liam Hendriks\hendrli01,32,CHW,AL,1,0,1.000,3.97,11,0,8,0,0,5,11.1,7,5,5,4,1,0,19,0,0,0,42,104,4.61,0.706,5.6,3.2,0.8,15.1,19.00
209,Ryan Hendrix\hendrry01,26,CIN,NL,2,0,1.000,0.00,5,0,2,0,0,0,3.0,0,0,0,0,3,0,5,0,0,0,12,,2.78,1.000,0.0,0.0,9.0,15.0,1.67
210,Sam Hentges*\hentgsa01,24,CLE,AL,1,0,1.000,4.76,3,0,0,0,0,0,5.2,8,4,3,3,0,0,6,0,0,1,25,94,7.88,1.412,12.7,4.8,0.0,9.5,
211,Carlos Hernandez\hernaca04,24,KCR,AL,1,0,1.000,10.80,3,0,0,0,0,0,3.1,6,4,4,0,5,1,5,0,0,2,20,44,4.61,3.300,16.2,0.0,13.5,13.5,1.00
212,Darwinzon Hernandez*\hernada02,24,BOS,AL,0,1,.000,3.60,11,0,2,0,0,0,10.0,9,5,4,1,8,0,15,0,0,1,46,122,3.81,1.700,8.1,0.9,7.2,13.5,1.88
213,Elieser Hernandez\hernael01,26,MIA,NL,0,0,,7.71,1,1,0,0,0,0,2.1,2,2,2,1,0,0,3,0,0,0,9,61,6.11,0.857,7.7,3.9,0.0,11.6,
214,Codi Heuer\heuerco01,24,CHW,AL,2,1,.667,6.08,11,0,1,0,0,0,13.1,21,9,9,3,1,0,16,0,0,0,58,68,3.86,1.650,14.2,2.0,0.7,10.8,16.00
215,Jordan Hicks\hicksjo03,24,STL,NL,0,0,,5.40,10,0,1,0,0,0,10.0,5,6,6,0,10,0,10,0,0,3,44,73,4.11,1.500,4.5,0.0,9.0,9.0,1.00
216,Trevor Hildenberger\hildetr01,30,NYM,NL,0,0,,15.43,2,0,1,0,0,0,2.1,3,4,4,1,3,0,4,1,0,1,14,29,10.40,2.571,11.6,3.9,11.6,15.4,1.33
217,Rich Hill*\hillri01,41,TBR,AL,1,1,.500,6.39,6,6,0,0,0,0,25.1,23,18,18,5,8,0,28,2,0,0,106,59,4.65,1.224,8.2,1.8,2.8,9.9,3.50
218,Tim Hill*\hillti01,31,SDP,NL,1,2,.333,1.42,15,0,1,0,0,0,12.2,10,9,2,3,4,3,17,1,0,0,55,269,4.69,1.105,7.1,2.1,2.8,12.1,4.25
219,Jeff Hoffman\hoffmje02,28,CIN,NL,2,1,.667,3.33,5,5,0,0,0,0,24.1,21,10,9,3,12,1,19,0,0,1,102,140,4.63,1.356,7.8,1.1,4.4,7.0,1.58
220,Derek Holland*\hollade01,34,DET,AL,0,1,.000,13.00,8,1,4,0,0,0,9.0,16,13,13,2,6,0,9,0,0,0,51,33,6.00,2.444,16.0,2.0,6.0,9.0,1.50
221,Greg Holland\hollagr01,35,KCR,AL,2,1,.667,4.50,10,0,4,0,0,2,10.0,11,6,5,3,8,0,9,0,0,1,48,98,7.61,1.900,9.9,2.7,7.2,8.1,1.13
222,Jordan Holloway\hollojo01,25,MIA,NL,0,0,,0.00,4,0,2,0,0,0,7.0,2,0,0,0,1,0,7,0,0,0,24,,1.54,0.429,2.6,0.0,1.3,9.0,7.00
223,Clay Holmes\holmecl01,28,PIT,NL,1,0,1.000,5.02,12,0,3,0,0,0,14.1,11,9,8,1,4,0,14,3,0,1,60,83,3.53,1.047,6.9,0.6,2.5,8.8,3.50
224,Brent Honeywell Jr.\honeybr01,26,TBR,AL,0,0,,8.31,3,2,0,0,0,0,4.1,5,4,4,2,3,0,4,0,0,0,21,49,9.34,1.846,10.4,4.2,6.2,8.3,1.33
225,Tanner Houck\houckta01,25,BOS,AL,0,2,.000,4.35,3,2,0,0,0,0,10.1,14,7,5,1,1,0,12,0,0,1,45,101,2.34,1.452,12.2,0.9,0.9,10.5,12.00
226,Adrian Houser\housead01,28,MIL,NL,2,2,.500,3.65,5,5,0,0,0,0,24.2,25,11,10,3,10,0,19,0,0,3,102,115,4.37,1.419,9.1,1.1,3.6,6.9,1.90
227,Sam Howard*\howarsa01,28,PIT,NL,2,1,.667,3.38,14,0,1,0,0,0,10.2,5,4,4,2,6,0,15,0,0,1,42,125,4.42,1.031,4.2,1.7,5.1,12.7,2.50
228,Spencer Howard\howarsp01,24,PHI,NL,0,0,,8.31,3,0,1,0,0,0,4.1,6,4,4,0,2,0,8,0,0,0,21,52,0.80,1.846,12.5,0.0,4.2,16.6,4.00
229,Daniel Hudson\hudsoda01,34,WSN,NL,2,0,1.000,2.25,8,0,1,0,0,0,8.0,4,2,2,2,4,0,10,0,0,0,32,186,5.36,1.000,4.5,2.3,4.5,11.3,2.50
230,Raisel Iglesias\iglesra01,31,LAA,AL,1,2,.333,6.00,10,0,9,0,0,4,9.0,10,8,6,2,1,0,13,1,0,0,38,73,3.78,1.222,10.0,2.0,1.0,13.0,13.00
231,Cole Irvin*\irvinco01,27,OAK,AL,2,3,.400,3.67,5,5,0,0,0,0,27.0,31,11,11,3,4,0,25,3,0,2,117,104,3.48,1.296,10.3,1.0,1.3,8.3,6.25
232,Luke Jackson\jackslu01,29,ATL,NL,1,0,1.000,1.80,11,0,1,0,0,0,10.0,8,2,2,1,8,1,8,0,1,1,44,253,5.21,1.600,7.2,0.9,7.2,7.2,1.00
233,Kenley Jansen\janseke01,33,LAD,NL,0,1,.000,2.38,10,0,7,0,0,5,11.1,3,4,3,1,9,0,13,0,0,1,46,166,4.35,1.059,2.4,0.8,7.1,10.3,1.44
234,Cristian Javier\javiecr01,24,HOU,AL,3,0,1.000,1.75,5,5,0,0,0,0,25.2,15,5,5,1,8,0,30,3,0,1,100,234,2.57,0.896,5.3,0.4,2.8,10.5,3.75
235,Joe Jimenez\jimenjo02,26,DET,AL,0,0,,45.00,2,0,0,0,0,0,1.0,0,5,5,0,7,0,2,0,0,1,10,13,20.11,7.000,0.0,0.0,63.0,18.0,0.29
236,Pierce Johnson\johnspi01,30,SDP,NL,0,1,.000,4.91,9,0,1,0,0,0,7.1,7,4,4,0,2,0,10,0,0,0,30,80,1.20,1.227,8.6,0.0,2.5,12.3,5.00
237,Nate Jones\jonesna01,35,ATL,NL,0,2,.000,3.48,12,0,4,0,0,0,10.1,8,6,4,3,10,4,7,1,0,1,50,130,8.72,1.742,7.0,2.6,8.7,6.1,0.70
238,Jakob Junis\junisja01,28,KCR,AL,1,1,.500,3.47,6,4,0,0,0,0,23.1,20,9,9,1,7,0,27,0,0,2,94,125,2.25,1.157,7.7,0.4,2.7,10.4,3.86
239,James Karinchak\karinja01,25,CLE,AL,0,0,,0.00,13,0,5,0,0,2,11.2,2,0,0,0,2,0,25,1,0,0,40,,-0.40,0.343,1.5,0.0,1.5,19.3,12.50
240,Anthony Kay*\kayan01,26,TOR,AL,0,1,.000,10.80,1,1,0,0,0,0,3.1,6,5,4,0,0,0,3,0,0,0,16,43,1.31,1.800,16.2,0.0,0.0,8.1,
241,Keone Kela\kelake01,28,SDP,NL,2,1,.667,3.72,10,0,2,0,0,0,9.2,9,6,4,2,3,0,13,0,0,2,42,104,4.04,1.241,8.4,1.9,2.8,12.1,4.33
242,Brad Keller\kellebr01,25,KCR,AL,2,3,.400,8.06,6,6,0,0,0,0,22.1,36,25,20,4,12,1,16,3,0,3,118,54,6.02,2.149,14.5,1.6,4.8,6.4,1.33
243,Mitch Keller\kellemi03,25,PIT,NL,1,3,.250,8.20,5,5,0,0,0,0,18.2,24,17,17,3,13,0,19,0,0,1,92,51,5.25,1.982,11.6,1.4,6.3,9.2,1.46
244,Merrill Kelly\kellyme01,32,ARI,NL,2,2,.500,5.79,6,6,0,0,0,0,32.2,39,22,21,5,9,1,24,1,0,0,145,73,4.55,1.469,10.7,1.4,2.5,6.6,2.67
245,Ian Kennedy\kenneia01,36,TEX,AL,0,0,,2.25,12,0,11,0,0,7,12.0,9,3,3,2,0,0,16,0,0,0,45,192,2.61,0.750,6.8,1.5,0.0,12.0,
246,Clayton Kershaw*\kershcl01,33,LAD,NL,4,2,.667,2.09,6,6,0,0,0,0,38.2,30,10,9,3,5,0,39,0,0,1,150,184,2.49,0.905,7.0,0.7,1.2,9.1,7.80
247,Dallas Keuchel*\keuchda01,33,CHW,AL,1,1,.500,4.65,6,6,0,0,0,0,31.0,30,18,16,3,11,0,16,1,0,0,131,87,4.50,1.323,8.7,0.9,3.2,4.6,1.45
248,Mike Kickham*\kickhmi01,32,LAD,NL,0,0,,13.50,1,0,1,0,0,0,2.0,5,3,3,1,1,0,2,1,0,0,12,34,10.61,3.000,22.5,4.5,4.5,9.0,2.00
249,Yusei Kikuchi*\kikucyu01,30,SEA,AL,1,1,.500,4.40,5,5,0,0,0,0,30.2,24,15,15,5,11,0,27,1,0,0,124,89,4.64,1.141,7.0,1.5,3.2,7.9,2.45
250,Kwang Hyun Kim*\kimkw01,32,STL,NL,1,0,1.000,3.29,3,3,0,0,0,0,13.2,17,5,5,1,1,0,16,1,0,0,59,118,2.16,1.317,11.2,0.7,0.7,10.5,16.00
251,Craig Kimbrel\kimbrcr01,33,CHC,NL,0,1,.000,0.00,11,0,9,0,0,5,11.0,4,1,0,0,6,0,17,0,0,1,43,,1.66,0.909,3.3,0.0,4.9,13.9,2.83
252,John King*\kingjo01,26,TEX,AL,2,1,.667,1.35,10,0,3,0,0,0,13.1,16,5,2,0,2,1,8,1,0,0,57,319,2.59,1.350,10.8,0.0,1.4,5.4,4.00
253,Michael King\kingmi01,26,NYY,AL,0,0,,0.00,3,0,2,0,0,0,11.0,4,0,0,0,4,0,9,1,0,0,42,,2.84,0.727,3.3,0.0,3.3,7.4,2.25
254,Tyler Kinley\kinlety01,30,COL,NL,0,0,,3.75,11,0,1,0,0,0,12.0,10,5,5,1,9,0,14,1,0,1,53,127,4.36,1.583,7.5,0.8,6.8,10.5,1.56
255,Brandon Kintzler\kintzbr01,36,PHI,NL,1,1,.500,8.00,9,0,1,0,0,0,9.0,12,9,8,3,1,0,7,0,0,0,40,52,6.22,1.444,12.0,3.0,1.0,7.0,7.00
256,Andrew Kittredge\kittran01,31,TBR,AL,3,0,1.000,1.54,9,1,1,0,0,1,11.2,6,2,2,1,3,1,8,1,0,0,45,249,3.88,0.771,4.6,0.8,2.3,6.2,2.67
257,Corey Kluber\klubeco01,35,NYY,AL,2,2,.500,3.03,6,6,0,0,0,0,29.2,26,13,10,3,14,0,29,3,0,3,128,129,4.19,1.348,7.9,0.9,4.2,8.8,2.07
258,Corey Knebel\knebeco01,29,LAD,NL,1,0,1.000,4.50,8,0,2,0,0,2,6.0,3,3,3,0,3,0,9,0,0,0,24,91,1.61,1.000,4.5,0.0,4.5,13.5,3.00
259,Adam Kolarek*\kolarad01,32,OAK,AL,0,0,,8.44,8,0,1,0,0,0,5.1,8,6,5,2,2,0,3,1,0,0,29,48,8.55,1.875,13.5,3.4,3.4,5.1,1.50
260,Michael Kopech\kopecmi01,25,CHW,AL,2,0,1.000,1.45,7,2,0,0,0,0,18.2,8,3,3,1,4,0,30,0,0,1,68,282,1.24,0.643,3.9,0.5,1.9,14.5,7.50
261,Dean Kremer\kremede01,25,BAL,AL,0,2,.000,8.40,4,4,0,0,0,0,15.0,24,14,14,4,6,0,18,0,0,1,72,50,5.38,2.000,14.4,2.4,3.6,10.8,3.00
262,Brooks Kriske\kriskbr01,27,NYY,AL,0,0,,9.00,1,0,1,0,0,0,1.0,1,1,1,1,2,0,1,0,0,0,6,60,20.11,3.000,9.0,9.0,18.0,9.0,0.50
263,Chad Kuhl\kuhlch01,28,PIT,NL,0,1,.000,6.32,4,4,0,0,0,0,15.2,12,14,11,4,16,0,14,2,0,1,76,66,8.09,1.787,6.9,2.3,9.2,8.0,0.88
264,Travis Lakins\lakintr01,27,BAL,AL,1,2,.333,2.08,10,0,2,0,0,0,8.2,4,3,2,1,6,0,5,0,0,3,35,207,5.53,1.154,4.2,1.0,6.2,5.2,0.83
265,Dinelson Lamet\lametdi01,28,SDP,NL,0,0,,0.00,1,1,0,0,0,0,2.0,1,0,0,0,1,0,4,0,0,1,8,,0.61,1.000,4.5,0.0,4.5,18.0,4.00
266,Alex Lange\langeal01,25,DET,AL,0,0,,4.91,8,0,1,0,0,0,7.1,8,4,4,2,2,0,10,0,0,3,32,89,4.75,1.364,9.8,2.5,2.5,12.3,5.00
