Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
C,Luis Campusano (17385058),Luis Campusano,17385058,C,2900,PIT@SD 05/03/2021 10:10PM ET,SD,1.73
2B/SS,Ramon Urias (17384881),Ramon Urias,17384881,2B/SS,2900,BAL@SEA 05/03/2021 10:10PM ET,BAL,2.44
1B/OF,Jose Marmolejos (17384891),Jose Marmolejos,17384891,1B/OF,2800,BAL@SEA 05/03/2021 10:10PM ET,SEA,4.76
2B/SS,Pat Valaika (17384940),Pat Valaika,17384940,2B/SS,2800,BAL@SEA 05/03/2021 10:10PM ET,BAL,1.44
SS,J.P. Crawford (17384943),J.P. Crawford,17384943,SS,2800,BAL@SEA 05/03/2021 10:10PM ET,SEA,5.14
OF,Tommy Pham (17384828),Tommy Pham,17384828,OF,2700,PIT@SD 05/03/2021 10:10PM ET,SD,3.96
1B/3B,Todd Frazier (17384832),Todd Frazier,17384832,1B/3B,2700,PIT@SD 05/03/2021 10:10PM ET,PIT,3.38
OF,Dustin Fowler (17384958),Dustin Fowler,17384958,OF,2700,PIT@SD 05/03/2021 10:10PM ET,PIT,2.56
OF,Brian O'Grady (17384981),Brian O'Grady,17384981,OF,2700,PIT@SD 05/03/2021 10:10PM ET,SD,0
2B,Jahmai Jones (17385006),Jahmai Jones,17385006,2B,2700,BAL@SEA 05/03/2021 10:10PM ET,BAL,0
OF,Ryan McKenna (17385007),Ryan McKenna,17385007,OF,2700,BAL@SEA 05/03/2021 10:10PM ET,BAL,2.31
2B/OF,Wilmer Difo (17384869),Wilmer Difo,17384869,2B/OF,2600,PIT@SD 05/03/2021 10:10PM ET,PIT,2.8
C,Tom Murphy (17384915),Tom Murphy,17384915,C,2600,BAL@SEA 05/03/2021 10:10PM ET,SEA,3.31
OF,Jake Fraley (17384988),Jake Fraley,17384988,OF,2600,BAL@SEA 05/03/2021 10:10PM ET,SEA,6.8
OF,Brian Goodwin (17384845),Brian Goodwin,17384845,OF,2500,PIT@SD 05/03/2021 10:10PM ET,PIT,0
C,Joe Hudson (17384921),Joe Hudson,17384921,C,2500,PIT@SD 05/03/2021 10:10PM ET,PIT,0
3B,Rodolfo Castro (17385035),Rodolfo Castro,17385035,3B,2500,PIT@SD 05/03/2021 10:10PM ET,PIT,0
1B/OF,Mason Martin (17385065),Mason Martin,17385065,1B/OF,2500,PIT@SD 05/03/2021 10:10PM ET,PIT,0
1B,Will Craig (17384963),Will Craig,17384963,1B,2400,PIT@SD 05/03/2021 10:10PM ET,PIT,0
SS,Oneil Cruz (17385033),Oneil Cruz,17385033,SS,2400,PIT@SD 05/03/2021 10:10PM ET,PIT,0
2B/SS,Donovan Walton (17384932),Donovan Walton,17384932,2B/SS,2400,BAL@SEA 05/03/2021 10:10PM ET,SEA,0
OF,Anthony Alford (17384916),Anthony Alford,17384916,OF,2300,PIT@SD 05/03/2021 10:10PM ET,PIT,2.27
OF,Ka'ai Tom (17385008),Ka'ai Tom,17385008,OF,2300,PIT@SD 05/03/2021 10:10PM ET,PIT,1.54
OF,Jared Oliva (17385031),Jared Oliva,17385031,OF,2300,PIT@SD 05/03/2021 10:10PM ET,PIT,0
