Rk,Name,Age,Tm,Lg,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
134,Randy Dobnak\dobnara01,26,MIN,AL,0,3,.000,8.16,7,0,3,0,0,1,14.1,18,14,13,4,3,0,11,0,0,0,64,48,5.84,1.465,11.3,2.5,1.9,6.9,3.67
135,Rafael Dolis\dolisra01,33,TOR,AL,1,0,1.000,4.26,15,0,9,0,0,3,12.2,4,6,6,1,9,0,13,2,0,0,52,100,4.70,1.026,2.8,0.7,6.4,9.2,1.44
136,Sean Doolittle*\doolise01,34,CIN,NL,2,0,1.000,4.50,16,0,6,0,0,1,14.0,13,7,7,3,6,1,20,0,0,0,59,102,4.34,1.357,8.4,1.9,3.9,12.9,3.33
137,Camilo Doval\dovalca01,23,SFG,NL,1,1,.500,8.38,12,0,2,0,0,0,9.2,10,9,9,4,5,2,10,1,0,1,44,47,8.29,1.552,9.3,3.7,4.7,9.3,2.00
138,Tyler Duffey\duffety01,30,MIN,AL,0,2,.000,5.25,14,0,0,0,0,0,12.0,12,8,7,1,9,0,10,0,0,3,54,76,4.79,1.750,9.0,0.8,6.8,7.5,1.11
139,Danny Duffy*\duffyda01,32,KCR,AL,4,3,.571,1.94,7,7,0,0,0,0,41.2,35,11,9,2,12,0,48,0,0,2,170,225,2.31,1.128,7.6,0.4,2.6,10.4,4.00
140,Matt Duffy\duffyma01,30,CHC,NL,0,0,,0.00,1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,1,,3.12,0.000,0.0,0.0,0.0,0.0,
141,Robert Dugger\duggero01,25,SEA,AL,0,0,,2.25,4,0,2,0,0,0,8.0,7,2,2,1,1,0,8,0,0,0,31,183,3.12,1.000,7.9,1.1,1.1,9.0,8.00
142,Justin Dunn\dunnju01,25,SEA,AL,1,1,.500,3.72,6,6,0,0,0,0,29.0,19,12,12,3,20,0,24,2,0,0,127,107,5.09,1.345,5.9,0.9,6.2,7.4,1.20
143,Dane Dunning\dunnida01,26,TEX,AL,2,3,.400,4.34,8,8,0,0,0,0,37.1,40,19,18,2,13,0,42,0,0,6,163,100,2.61,1.420,9.6,0.5,3.1,10.1,3.23
144,Carl Edwards Jr.\edwarca01,29,ATL,NL,0,0,,81.00,1,0,0,0,0,0,0.1,3,3,3,1,1,0,1,0,0,1,5,11,45.12,12.000,81.0,27.0,27.0,27.0,1.00
145,Zach Eflin\eflinza01,27,PHI,NL,2,2,.500,3.86,8,8,0,0,0,0,51.1,55,22,22,6,5,2,51,0,0,2,208,103,2.95,1.169,9.6,1.1,0.9,8.9,10.20
146,Seth Elledge\elledse01,25,STL,NL,0,0,,2.25,3,0,0,0,0,0,4.0,4,1,1,0,2,0,3,1,0,1,18,183,3.87,1.500,9.0,0.0,4.5,6.8,1.50
147,Kent Emanuel*\emanuke01,29,HOU,AL,1,0,1.000,2.81,7,0,4,0,0,0,16.0,11,5,5,4,2,0,11,1,0,0,59,151,5.56,0.813,6.2,2.3,1.1,6.2,5.50
148,Nathan Eovaldi\eovalna01,31,BOS,AL,4,2,.667,4.20,8,8,0,0,0,0,45.0,42,21,21,0,10,0,41,3,0,3,186,103,2.17,1.156,8.4,0.0,2.0,8.2,4.10
149,Paolo Espino\espinpa01,34,WSN,NL,0,1,.000,2.08,7,1,6,0,0,0,13.0,7,3,3,2,1,0,7,0,0,0,46,191,4.27,0.615,4.8,1.4,0.7,4.8,7.00
150,Carlos Estevez\estevca01,28,COL,NL,0,0,,3.60,10,0,2,0,0,1,10.0,10,5,4,1,4,0,10,0,0,1,42,132,3.62,1.400,9.0,0.9,3.6,9.0,2.50
151,Phillip Evans\evansph01,28,PIT,NL,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,3,,3.12,0.000,0.0,0.0,0.0,0.0,
152,Pete Fairbanks\fairbpe01,27,TBR,AL,1,0,1.000,1.59,6,0,1,0,0,0,5.2,6,1,1,0,3,0,7,0,0,1,26,254,2.24,1.588,9.5,0.0,4.8,11.1,2.33
153,Bailey Falter*\falteba01,24,PHI,NL,0,0,,9.00,1,0,1,0,0,0,2.0,4,2,2,1,0,0,2,0,0,0,9,52,7.62,2.000,18.0,4.5,0.0,9.0,
154,Jeurys Familia\familje01,31,NYM,NL,1,0,1.000,3.09,13,0,8,0,0,1,11.2,15,5,4,0,6,0,13,0,0,0,56,128,2.44,1.800,11.6,0.0,4.6,10.0,2.17
155,Buck Farmer\farmebu01,30,DET,AL,0,0,,12.66,12,0,0,0,0,0,10.2,15,15,15,6,9,0,10,0,0,1,56,34,11.09,2.250,12.7,5.1,7.6,8.4,1.11
156,Luke Farrell\farrelu01,30,MIN,AL,0,0,,0.00,1,0,0,0,0,0,1.0,0,0,0,0,2,0,1,0,0,0,5,,7.12,2.000,0.0,0.0,18.0,9.0,0.50
157,Erick Fedde\feddeer01,28,WSN,NL,2,4,.333,5.29,7,7,0,0,0,0,32.1,28,20,19,5,16,4,32,1,0,0,142,74,4.73,1.361,7.8,1.4,4.5,8.9,2.00
158,Michael Feliz\felizmi01,28,PIT,NL,0,0,,2.35,7,0,2,0,0,0,7.2,8,3,2,0,1,0,8,0,0,1,31,183,1.43,1.174,9.4,0.0,1.2,9.4,8.00
159,Junior Fernandez\fernaju01,24,STL,NL,0,0,,27.00,1,0,0,0,0,0,1.0,2,3,3,0,2,0,0,0,0,0,6,20,9.12,4.000,18.0,0.0,18.0,0.0,0.00
160,J.P. Feyereisen\feyerjo01,28,MIL,NL,0,1,.000,0.50,19,0,4,0,0,0,18.0,5,3,1,1,8,0,19,0,0,0,65,837,3.07,0.722,2.5,0.5,4.0,9.5,2.38
161,Mike Fiers\fiersmi01,36,OAK,AL,0,2,.000,7.71,2,2,0,0,0,0,9.1,15,8,8,4,4,0,5,0,0,0,45,52,8.91,2.036,14.5,3.9,3.9,4.8,1.25
162,Kyle Finnegan\finneky01,29,WSN,NL,2,0,1.000,5.06,17,0,1,0,0,0,16.0,17,9,9,3,8,1,19,0,0,2,72,78,4.68,1.563,9.6,1.7,4.5,10.7,2.38
163,Jay Flaa\flaaja01,29,BAL,AL,0,0,,0.00,1,0,1,0,0,0,1.1,0,0,0,0,2,0,1,0,0,0,5,,6.12,1.500,0.0,0.0,13.5,6.8,0.50
164,Jack Flaherty\flaheja01,25,STL,NL,7,0,1.000,2.47,8,8,0,0,0,0,47.1,32,16,13,3,13,0,48,3,0,2,187,152,2.93,0.951,6.1,0.6,2.5,9.1,3.69
165,Josh Fleming*\flemijo01,25,TBR,AL,2,3,.400,2.73,6,3,0,0,0,0,29.2,22,9,9,3,11,1,16,2,0,0,119,140,4.67,1.112,6.7,0.9,3.3,4.9,1.45
166,Aaron Fletcher*\fletcaa01,25,SEA,AL,0,0,,13.50,3,0,1,0,0,0,2.2,6,4,4,1,0,0,1,0,0,0,15,33,7.25,2.250,20.3,3.4,0.0,3.4,
167,Chris Flexen\flexech01,26,SEA,AL,4,1,.800,3.46,7,7,0,0,0,0,39.0,45,16,15,3,8,0,23,1,0,1,162,115,3.63,1.359,10.4,0.7,1.8,5.3,2.88
168,Bernardo Flores Jr.*\florebe01,25,STL,NL,0,0,,inf,1,0,0,0,0,0,0.0,1,1,1,0,2,0,0,0,0,0,3,17,,,,,,,0.00
169,Dylan Floro\florody01,30,MIA,NL,2,1,.667,1.02,19,0,2,0,0,0,17.2,12,3,2,0,4,0,16,0,0,0,71,403,1.99,0.906,6.1,0.0,2.0,8.2,4.00
170,Mike Foltynewicz\foltymi01,29,TEX,AL,1,3,.250,4.60,8,8,0,0,0,0,45.0,49,23,23,11,12,0,39,2,0,1,190,94,5.50,1.356,9.8,2.2,2.4,7.8,3.25
171,Matt Foster\fostema01,26,CHW,AL,1,1,.500,6.94,14,0,5,0,0,0,11.2,13,9,9,2,3,0,16,1,0,0,52,60,3.64,1.371,10.0,1.5,2.3,12.3,5.33
172,Seth Frankoff\frankse01,32,ARI,NL,0,0,,3.86,1,1,0,0,0,0,4.2,3,2,2,0,4,0,4,0,0,2,21,116,3.98,1.500,5.8,0.0,7.7,7.7,1.00
173,Max Fried*\friedma01,27,ATL,NL,1,1,.500,6.55,5,5,0,0,0,0,22.0,29,17,16,4,9,0,24,3,0,0,104,68,4.94,1.727,11.9,1.6,3.7,9.8,2.67
174,Paul Fry*\frypa01,28,BAL,AL,0,0,,1.26,16,0,2,0,0,1,14.1,9,2,2,0,6,0,21,0,0,0,57,345,1.45,1.047,5.7,0.0,3.8,13.2,3.50
175,Josh Fuentes\fuentjo01,28,COL,NL,0,0,,0.00,1,0,1,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,4,,3.12,1.000,9.0,0.0,0.0,0.0,
176,Carson Fulmer\fulmeca01,27,CIN,NL,0,0,,4.79,17,0,4,0,0,0,20.2,19,12,11,1,11,0,20,2,0,1,92,95,3.70,1.452,8.3,0.4,4.8,8.7,1.82
177,Michael Fulmer\fulmemi01,28,DET,AL,3,2,.600,3.45,13,4,4,0,0,2,28.2,24,14,11,3,8,0,27,2,0,1,121,123,3.64,1.116,7.5,0.9,2.5,8.5,3.38
178,Kyle Funkhouser\funkhky01,27,DET,AL,0,0,,0.00,3,0,1,0,0,0,4.1,2,1,0,0,2,0,3,0,0,1,16,,3.12,0.923,4.2,0.0,4.2,6.2,1.50
179,Giovanny Gallegos\gallegi01,29,STL,NL,2,1,.667,2.45,18,0,1,0,0,1,22.0,10,6,6,1,5,1,24,3,0,2,82,155,2.62,0.682,4.1,0.4,2.0,9.8,4.80
180,Zac Gallen\galleza01,25,ARI,NL,1,1,.500,3.04,5,5,0,1,1,0,26.2,18,10,9,1,14,0,32,2,0,1,115,138,3.01,1.200,6.1,0.3,4.7,10.8,2.29
181,John Gant\gantjo01,28,STL,NL,2,3,.400,1.83,7,7,0,0,0,0,34.1,29,10,7,1,27,1,29,2,0,0,155,206,4.34,1.631,7.6,0.3,7.1,7.6,1.07
182,Bryan Garcia\garcibr01,26,DET,AL,0,0,,6.08,13,0,2,0,0,2,13.1,10,9,9,2,10,0,11,0,0,4,60,71,5.67,1.500,6.8,1.4,6.8,7.4,1.10
183,Deivi Garcia\garcide01,22,NYY,AL,0,1,.000,4.50,1,1,0,0,0,0,4.0,3,2,2,1,3,0,4,0,0,0,18,97,6.62,1.500,6.8,2.3,6.8,9.0,1.33
184,Jarlin Garcia*\garcija04,28,SFG,NL,0,1,.000,5.79,7,0,2,0,0,0,9.1,5,7,6,2,7,1,13,1,0,0,40,69,5.69,1.286,4.8,1.9,6.8,12.5,1.86
185,Luis Garcia\garcilu05,24,HOU,AL,1,3,.250,3.34,8,6,1,0,0,0,35.0,26,13,13,6,13,1,40,3,0,1,144,125,4.44,1.114,6.7,1.5,3.3,10.3,3.08
186,Yimi Garcia\garciyi01,30,MIA,NL,2,2,.500,1.76,16,0,11,0,0,6,15.1,11,5,3,3,3,0,15,0,0,0,58,234,4.29,0.913,6.5,1.8,1.8,8.8,5.00
187,Amir Garrett*\garream01,29,CIN,NL,0,1,.000,8.71,12,0,4,0,0,2,10.1,11,10,10,4,9,2,10,0,0,1,49,53,8.83,1.935,9.6,3.5,7.8,8.7,1.11
188,Braxton Garrett*\garrebr01,23,MIA,NL,0,0,,9.00,1,0,1,0,0,0,3.0,3,3,3,0,1,0,2,1,0,0,13,50,3.79,1.333,9.0,0.0,3.0,6.0,2.00
189,Kevin Gausman\gausmke01,30,SFG,NL,3,0,1.000,1.84,8,8,0,0,0,0,53.2,33,11,11,4,12,0,59,0,0,2,206,208,2.56,0.839,5.5,0.7,2.0,9.9,4.92
190,Domingo German\germado01,28,NYY,AL,3,2,.600,3.62,7,7,0,0,0,0,37.1,35,16,15,7,8,0,37,0,0,1,153,111,4.22,1.152,8.4,1.7,1.9,8.9,4.63
191,Kyle Gibson\gibsoky01,33,TEX,AL,3,0,1.000,2.28,8,8,0,0,0,0,47.1,34,13,12,3,15,0,41,1,0,1,187,190,3.23,1.035,6.5,0.6,2.9,7.8,2.73
192,Logan Gilbert\gilbelo01,24,SEA,AL,0,1,.000,9.00,1,1,0,0,0,0,4.0,5,4,4,2,0,0,5,0,0,2,18,48,7.12,1.250,11.3,4.5,0.0,11.3,
193,Lucas Gilbreath*\gilbrlu01,25,COL,NL,0,0,,10.13,5,0,2,0,0,0,5.1,8,6,6,3,2,0,5,0,0,0,25,48,9.68,1.875,13.5,5.1,3.4,8.4,2.50
194,Kevin Ginkel\ginkeke01,27,ARI,NL,0,1,.000,5.65,19,0,1,0,0,0,14.1,16,13,9,4,8,0,15,1,0,1,68,75,6.54,1.674,10.0,2.5,5.0,9.4,1.88
195,Lucas Giolito\giolilu01,26,CHW,AL,2,4,.333,4.97,8,8,0,0,0,0,41.2,36,25,23,8,18,0,50,0,0,2,180,82,4.51,1.296,7.8,1.7,3.9,10.8,2.78
196,Mychal Givens\givenmy01,31,COL,NL,1,1,.500,3.00,16,0,5,0,0,0,15.0,12,6,5,4,6,2,17,1,0,2,63,156,5.72,1.200,7.2,2.4,3.6,10.2,2.83
197,Tyler Glasnow\glasnty01,27,TBR,AL,4,2,.667,2.35,9,9,0,0,0,0,57.1,30,15,15,7,20,0,85,0,0,4,220,161,2.79,0.872,4.7,1.1,3.1,13.3,4.25
198,Zack Godley\godleza01,31,MIL,NL,0,1,.000,9.00,1,1,0,0,0,0,3.0,1,4,3,0,5,0,5,1,1,2,17,51,5.79,2.000,3.0,0.0,15.0,15.0,1.00
199,Austin Gomber*\gombeau01,27,COL,NL,2,4,.333,5.49,8,8,0,0,0,0,39.1,32,29,24,5,21,2,40,0,0,1,171,84,4.34,1.347,7.3,1.1,4.8,9.2,1.90
200,Marco Gonzales*\gonzama02,29,SEA,AL,1,3,.250,5.40,5,5,0,0,0,0,28.1,27,17,17,6,11,1,23,1,0,0,121,74,5.52,1.341,8.6,1.9,3.5,7.3,2.09
201,Chi Chi Gonzalez\gonzach01,29,COL,NL,2,1,.667,4.79,8,6,0,0,0,0,35.2,39,19,19,3,11,0,17,1,0,1,151,96,4.27,1.402,9.8,0.8,2.8,4.3,1.55
202,Victor Gonzalez*\gonzavi02,25,LAD,NL,0,0,,1.38,17,0,2,0,0,1,13.0,9,2,2,0,7,0,11,1,0,1,55,281,3.27,1.231,6.2,0.0,4.8,7.6,1.57
203,Brusdar Graterol\gratebr01,22,LAD,NL,0,0,,20.25,3,0,0,0,0,0,1.1,3,3,3,0,2,0,1,0,0,0,9,24,6.12,3.750,20.3,0.0,13.5,6.8,0.50
204,Kendall Graveman\graveke01,30,SEA,AL,1,0,1.000,0.00,13,0,4,0,0,4,15.2,5,0,0,0,3,0,16,1,0,1,54,,1.84,0.511,2.9,0.0,1.7,9.2,5.33
205,Jon Gray\grayjo02,29,COL,NL,4,3,.571,2.93,8,8,0,0,0,0,46.0,35,19,15,4,19,1,44,1,0,0,192,157,3.64,1.174,6.8,0.8,3.7,8.6,2.32
206,Sonny Gray\grayso01,31,CIN,NL,0,2,.000,3.55,5,5,0,0,0,0,25.1,25,10,10,3,12,1,36,1,0,6,113,128,3.36,1.461,8.9,1.1,4.3,12.8,3.00
207,Chad Green\greench03,30,NYY,AL,0,3,.000,2.21,17,0,4,0,0,1,20.1,13,7,5,3,3,0,21,0,0,1,72,183,3.42,0.787,5.8,1.3,1.3,9.3,7.00
208,Zack Greinke\greinza01,37,HOU,AL,3,1,.750,4.18,9,9,0,0,0,0,51.2,55,24,24,7,11,0,40,1,0,2,214,100,4.03,1.277,9.6,1.2,1.9,7.0,3.64
209,Robert Gsellman\gsellro01,27,NYM,NL,0,0,,3.00,8,0,0,0,0,0,12.0,11,6,4,0,5,0,5,0,0,0,53,132,3.54,1.333,8.3,0.0,3.8,3.8,1.00
210,Reymin Guduan*\guduare01,29,OAK,AL,0,0,,8.38,7,0,4,0,0,0,9.2,13,9,9,1,5,0,4,0,0,5,45,48,5.19,1.862,12.1,0.9,4.7,3.7,0.80
211,Deolis Guerra\guerrde01,32,OAK,AL,1,0,1.000,2.65,11,0,3,0,0,0,17.0,9,9,5,2,6,0,18,0,0,1,66,149,3.59,0.882,4.8,1.1,3.2,9.5,3.00
212,Junior Guerra\guerrju02,36,LAA,AL,2,1,.667,6.00,13,1,2,0,0,0,21.0,19,15,14,2,12,0,20,0,1,5,96,73,4.17,1.476,8.1,0.9,5.1,8.6,1.67
213,Luis Guillorme\guilllu01,26,NYM,NL,0,0,,18.00,1,0,1,0,0,0,1.0,3,2,2,0,1,0,0,0,0,0,7,30,6.12,4.000,27.0,0.0,9.0,0.0,0.00
214,Josh Hader*\haderjo01,27,MIL,NL,3,0,1.000,0.61,15,0,10,0,0,8,14.2,5,1,1,0,6,0,26,0,1,3,55,685,0.80,0.750,3.1,0.0,3.7,16.0,4.33
215,Jesse Hahn\hahnje01,31,KCR,AL,0,0,,13.50,5,0,1,0,0,1,3.1,5,5,5,2,4,0,3,1,0,1,19,36,13.62,2.700,13.5,5.4,10.8,8.1,0.75
216,David Hale\haleda02,33,PHI,NL,0,1,.000,5.65,10,0,5,0,0,0,14.1,13,10,9,3,5,1,10,1,0,1,61,72,5.70,1.256,8.2,1.9,3.1,6.3,2.00
217,Brad Hand*\handbr01,31,WSN,NL,2,2,.500,2.92,12,0,10,0,0,3,12.1,10,7,4,1,7,1,12,3,0,0,55,136,4.66,1.378,7.3,0.7,5.1,8.8,1.71
218,J.A. Happ*\happja01,38,MIN,AL,2,1,.667,4.26,6,6,0,0,0,0,31.2,25,15,15,3,10,0,19,1,0,1,129,91,4.19,1.105,7.1,0.9,2.8,5.4,1.90
219,Ryne Harper\harpery01,32,WSN,NL,0,0,,3.00,2,0,0,0,0,0,3.0,2,1,1,0,1,0,2,0,0,0,12,146,2.79,1.000,6.0,0.0,3.0,6.0,2.00
220,Will Harris\harriwi10,36,WSN,NL,0,0,,3.86,5,0,1,0,0,0,4.2,2,2,2,0,2,0,6,0,0,0,19,109,1.84,0.857,3.9,0.0,3.9,11.6,3.00
221,Geoff Hartlieb\hartlge01,27,PIT,NL,0,0,,13.50,1,0,1,0,0,0,2.0,2,3,3,0,3,0,2,1,0,0,11,36,7.12,2.500,9.0,0.0,13.5,9.0,0.67
222,Matt Harvey\harvema01,32,BAL,AL,3,3,.500,4.81,8,8,0,0,0,0,39.1,43,25,21,3,11,0,29,2,0,0,175,89,3.63,1.373,9.8,0.7,2.5,6.6,2.64
223,Louis Head\headlo01,31,TBR,AL,0,0,,3.86,5,0,2,0,0,0,7.0,5,3,3,0,2,0,3,0,0,1,26,103,3.12,1.000,6.4,0.0,2.6,3.9,1.50
224,Andrew Heaney*\heanean01,30,LAA,AL,1,3,.250,4.75,7,7,0,0,0,0,36.0,31,19,19,7,10,0,49,1,0,1,146,91,3.84,1.139,7.8,1.8,2.5,12.3,4.90
225,Taylor Hearn*\hearnta01,26,TEX,AL,1,1,.500,4.19,12,0,3,0,0,0,19.1,19,9,9,4,12,0,22,0,0,2,88,105,5.40,1.603,8.8,1.9,5.6,10.2,1.83
226,Ryan Helsley\helslry01,26,STL,NL,3,1,.750,4.76,18,0,2,0,0,1,17.0,14,9,9,1,10,0,16,0,0,2,73,80,3.77,1.412,7.4,0.5,5.3,8.5,1.60
227,Heath Hembree\hembrhe01,32,CIN,NL,0,0,,0.00,9,0,3,0,0,1,9.2,1,1,0,0,2,0,11,0,0,0,32,,1.47,0.310,0.9,0.0,1.9,10.2,5.50
228,Kyle Hendricks\hendrky01,31,CHC,NL,2,4,.333,6.23,7,7,0,1,0,0,34.2,48,26,24,11,10,0,30,3,0,0,165,62,6.64,1.673,12.5,2.9,2.6,7.8,3.00
229,Liam Hendriks\hendrli01,32,CHW,AL,1,1,.500,2.76,16,0,13,0,0,8,16.1,14,7,5,4,1,0,26,0,0,0,66,151,3.30,0.918,7.7,2.2,0.6,14.3,26.00
230,Ryan Hendrix\hendrry01,26,CIN,NL,2,0,1.000,5.68,9,0,2,0,0,0,6.1,5,4,4,0,7,0,8,0,0,0,30,83,3.91,1.895,7.1,0.0,9.9,11.4,1.14
231,Sam Hentges*\hentgsa01,24,CLE,AL,1,0,1.000,3.29,5,1,0,0,0,0,13.2,18,6,5,4,6,0,14,0,0,3,63,132,6.19,1.756,11.9,2.6,4.0,9.2,2.33
232,Carlos Hernandez\hernaca04,24,KCR,AL,1,0,1.000,10.80,3,0,0,0,0,0,3.1,6,4,4,0,5,1,5,0,0,2,20,44,4.62,3.300,16.2,0.0,13.5,13.5,1.00
233,Darwinzon Hernandez*\hernada02,24,BOS,AL,0,2,.000,4.26,15,0,2,0,0,0,12.2,12,8,6,1,13,0,17,0,0,3,64,104,4.54,1.974,8.5,0.7,9.2,12.1,1.31
234,Elieser Hernandez\hernael01,26,MIA,NL,0,0,,7.71,1,1,0,0,0,0,2.1,2,2,2,1,0,0,3,0,0,0,9,61,6.12,0.857,7.7,3.9,0.0,11.6,
235,Codi Heuer\heuerco01,24,CHW,AL,3,1,.750,4.91,16,0,1,0,0,0,18.1,27,10,10,3,2,0,21,0,0,0,79,84,3.28,1.582,13.3,1.5,1.0,10.3,10.50
236,Jordan Hicks\hicksjo03,24,STL,NL,0,0,,5.40,10,0,1,0,0,0,10.0,5,6,6,0,10,0,10,0,0,3,44,72,4.12,1.500,4.5,0.0,9.0,9.0,1.00
237,Trevor Hildenberger\hildetr01,30,NYM,NL,0,0,,15.43,2,0,1,0,0,0,2.1,3,4,4,1,3,0,4,1,0,1,14,29,10.41,2.571,11.6,3.9,11.6,15.4,1.33
238,Rich Hill*\hillri01,41,TBR,AL,2,1,.667,4.26,8,8,0,0,0,0,38.0,28,18,18,5,13,0,41,4,0,0,154,89,4.02,1.079,6.6,1.2,3.1,9.7,3.15
239,Tim Hill*\hillti01,31,SDP,NL,2,2,.500,2.65,20,0,2,0,0,0,17.0,15,12,5,3,5,4,19,1,0,0,74,142,4.24,1.176,7.9,1.6,2.6,10.1,3.80
240,Jeff Hoffman\hoffmje02,28,CIN,NL,2,3,.400,4.70,7,7,0,0,0,0,30.2,30,17,16,4,15,1,27,2,0,3,135,97,4.72,1.467,8.8,1.2,4.4,7.9,1.80
241,Derek Holland*\hollade01,34,DET,AL,0,1,.000,13.00,8,1,4,0,0,0,9.0,16,13,13,2,6,0,9,0,0,0,51,33,6.01,2.444,16.0,2.0,6.0,9.0,1.50
242,Greg Holland\hollagr01,35,KCR,AL,2,1,.667,4.85,14,0,4,0,0,2,13.0,15,8,7,3,9,0,16,0,0,2,63,92,5.74,1.846,10.4,2.1,6.2,11.1,1.78
243,Jordan Holloway\hollojo01,25,MIA,NL,1,2,.333,2.70,7,2,2,0,0,0,16.2,11,6,5,0,10,0,13,0,0,1,70,152,3.36,1.260,5.9,0.0,5.4,7.0,1.30
244,Clay Holmes\holmecl01,28,PIT,NL,1,0,1.000,4.08,17,0,5,0,0,0,17.2,17,9,8,1,5,0,17,3,0,3,77,103,3.29,1.245,8.7,0.5,2.5,8.7,3.40
245,Brent Honeywell Jr.\honeybr01,26,TBR,AL,0,0,,8.31,3,2,0,0,0,0,4.1,5,4,4,2,3,0,4,0,0,0,21,50,9.35,1.846,10.4,4.2,6.2,8.3,1.33
246,Tanner Houck\houckta01,25,BOS,AL,0,2,.000,4.35,3,2,0,0,0,0,10.1,14,7,5,1,1,0,12,0,0,1,45,102,2.35,1.452,12.2,0.9,0.9,10.5,12.00
247,Adrian Houser\housead01,28,MIL,NL,3,4,.429,3.63,8,8,0,0,0,0,39.2,36,19,16,5,16,0,34,1,1,4,165,114,4.33,1.311,8.2,1.1,3.6,7.7,2.13
248,Sam Howard*\howarsa01,28,PIT,NL,2,2,.500,3.38,19,0,1,0,0,0,13.1,5,5,5,2,9,0,21,0,0,1,53,125,3.95,1.050,3.4,1.4,6.1,14.2,2.33
249,Spencer Howard\howarsp01,24,PHI,NL,0,0,,8.31,3,0,1,0,0,0,4.1,6,4,4,0,2,0,8,0,0,0,21,52,0.81,1.846,12.5,0.0,4.2,16.6,4.00
250,James Hoyt\hoytja01,34,LAA,AL,0,0,,0.00,2,0,1,0,0,0,1.2,1,0,0,0,3,0,2,0,0,0,9,,6.12,2.400,5.4,0.0,16.2,10.8,0.67
251,Daniel Hudson\hudsoda01,34,WSN,NL,2,0,1.000,1.59,12,0,1,0,0,0,11.1,4,2,2,2,4,0,13,0,0,0,42,251,4.18,0.706,3.2,1.6,3.2,10.3,3.25
252,Tommy Hunter\hunteto02,34,NYM,NL,0,0,,0.00,3,1,0,0,0,0,6.0,4,0,0,0,2,0,2,1,0,1,26,,3.95,1.000,6.0,0.0,3.0,3.0,1.00
253,Raisel Iglesias\iglesra01,31,LAA,AL,1,2,.333,5.54,14,0,13,0,0,6,13.0,15,10,8,3,3,0,17,1,0,1,57,80,4.43,1.385,10.4,2.1,2.1,11.8,5.67
254,Cole Irvin*\irvinco01,27,OAK,AL,3,4,.429,3.02,8,8,0,0,0,0,47.2,43,17,16,5,8,0,39,3,0,2,195,129,3.54,1.070,8.1,0.9,1.5,7.4,4.88
255,Luke Jackson\jackslu01,29,ATL,NL,1,1,.500,1.88,16,0,2,0,0,0,14.1,11,3,3,2,8,1,12,0,1,1,60,238,4.93,1.326,6.9,1.3,5.0,7.5,1.50
256,Kenley Jansen\janseke01,33,LAD,NL,0,1,.000,1.65,15,0,10,0,0,7,16.1,4,5,3,1,14,3,19,0,0,2,65,234,4.16,1.102,2.2,0.6,7.7,10.5,1.36
257,Cristian Javier\javiecr01,24,HOU,AL,3,1,.750,3.08,7,7,0,0,0,0,38.0,23,13,13,4,14,0,44,3,0,2,151,136,3.52,0.974,5.4,0.9,3.3,10.4,3.14
258,Joe Jimenez\jimenjo02,26,DET,AL,0,0,,43.20,3,0,0,0,0,0,1.2,2,8,8,1,9,0,4,0,0,1,16,12,22.32,6.600,10.8,5.4,48.6,21.6,0.44
259,Pierce Johnson\johnspi01,30,SDP,NL,0,1,.000,3.65,14,0,1,0,0,0,12.1,9,5,5,1,5,0,16,0,0,0,50,104,2.80,1.135,6.6,0.7,3.6,11.7,3.20
260,Nate Jones\jonesna01,35,ATL,NL,0,2,.000,3.48,12,0,4,0,0,0,10.1,8,6,4,3,10,4,7,1,0,1,50,130,8.73,1.742,7.0,2.6,8.7,6.1,0.70
261,Jakob Junis\junisja01,28,KCR,AL,1,3,.250,5.52,11,5,0,0,0,0,29.1,32,19,18,5,8,0,31,0,0,2,125,80,4.04,1.364,9.8,1.5,2.5,9.5,3.88
262,James Kaprielian\kaprija01,27,OAK,AL,1,0,1.000,1.80,1,1,0,0,0,0,5.0,4,1,1,0,3,0,6,0,0,0,23,231,2.52,1.400,7.2,0.0,5.4,10.8,2.00
263,James Karinchak\karinja01,25,CLE,AL,1,0,1.000,0.52,18,0,7,0,0,3,17.1,3,1,1,1,5,0,33,1,0,0,62,830,1.10,0.462,1.6,0.5,2.6,17.1,6.60
264,Anthony Kay*\kayan01,26,TOR,AL,0,2,.000,7.24,4,3,0,0,0,0,13.2,15,12,11,2,6,0,16,3,0,1,62,59,4.66,1.537,9.9,1.3,4.0,10.5,2.67
265,Keone Kela\kelake01,28,SDP,NL,2,2,.500,5.06,12,0,2,0,0,0,10.2,11,8,6,3,3,0,13,0,0,2,48,75,5.18,1.313,9.3,2.5,2.5,11.0,4.33
266,Brad Keller\kellebr01,25,KCR,AL,3,4,.429,6.75,8,8,0,0,0,0,33.1,46,30,25,5,16,1,29,3,0,3,163,65,5.04,1.860,12.4,1.4,4.3,7.8,1.81
267,Kyle Keller\kelleky01,28,PIT,NL,0,0,,13.50,1,0,0,0,0,0,1.1,1,2,2,1,3,0,2,0,0,0,8,39,16.62,3.000,6.8,6.8,20.3,13.5,0.67
