Rk,Name,Age,Tm,Lg,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
268,Michael King\kingmi01,26,NYY,AL,0,0,,0.00,4,0,2,0,0,0,12.1,6,0,0,0,4,0,9,1,0,0,47,,2.86,0.811,4.4,0.0,2.9,6.6,2.25
269,Tyler Kinley\kinlety01,30,COL,NL,0,0,,4.50,13,0,1,0,0,0,14.0,13,7,7,2,10,0,16,1,0,1,63,103,5.03,1.643,8.4,1.3,6.4,10.3,1.60
270,Brandon Kintzler\kintzbr01,36,PHI,NL,2,1,.667,6.35,11,0,1,0,0,0,11.1,13,9,8,3,3,2,9,0,0,0,49,64,5.75,1.412,10.3,2.4,2.4,7.1,3.00
271,Andrew Kittredge\kittran01,31,TBR,AL,3,0,1.000,1.65,12,2,2,0,0,2,16.1,11,3,3,1,5,1,12,1,0,0,64,235,3.53,0.980,6.1,0.6,2.8,6.6,2.40
272,Corey Kluber\klubeco01,35,NYY,AL,2,2,.500,3.06,7,7,0,0,0,0,35.1,32,15,12,3,17,0,35,3,0,3,153,131,3.92,1.387,8.2,0.8,4.3,8.9,2.06
273,Corey Knebel\knebeco01,29,LAD,NL,1,0,1.000,4.50,8,0,2,0,0,2,6.0,3,3,3,0,3,0,9,0,0,0,24,89,1.60,1.000,4.5,0.0,4.5,13.5,3.00
274,Adam Kolarek*\kolarad01,32,OAK,AL,0,0,,6.43,10,0,2,0,0,0,7.0,10,6,5,2,2,0,3,1,0,1,37,64,7.24,1.714,12.9,2.6,2.6,3.9,1.50
275,Michael Kopech\kopecmi01,25,CHW,AL,2,0,1.000,1.61,9,2,0,0,0,0,22.1,12,4,4,1,8,1,35,0,0,1,87,257,1.62,0.896,4.8,0.4,3.2,14.1,4.38
276,Dean Kremer\kremede01,25,BAL,AL,0,3,.000,6.23,6,6,0,0,0,0,26.0,31,18,18,6,9,0,25,0,0,1,114,69,5.22,1.538,10.7,2.1,3.1,8.7,2.78
277,Brooks Kriske\kriskbr01,27,NYY,AL,0,0,,9.00,1,0,1,0,0,0,1.0,1,1,1,1,2,0,1,0,0,0,6,61,20.10,3.000,9.0,9.0,18.0,9.0,0.50
278,Chad Kuhl\kuhlch01,28,PIT,NL,0,1,.000,6.32,4,4,0,0,0,0,15.2,12,14,11,4,16,0,14,2,0,1,76,66,8.08,1.787,6.9,2.3,9.2,8.0,0.88
279,Travis Lakins\lakintr01,27,BAL,AL,1,3,.250,4.66,12,0,2,0,0,0,9.2,5,6,5,1,8,0,5,0,0,3,41,94,5.89,1.345,4.7,0.9,7.4,4.7,0.63
280,Dinelson Lamet\lametdi01,28,SDP,NL,0,0,,0.00,2,2,0,0,0,0,4.0,5,0,0,0,1,0,4,0,0,1,17,,1.85,1.500,11.3,0.0,2.3,9.0,4.00
281,Alex Lange\langeal01,25,DET,AL,0,1,.000,7.45,11,0,1,0,0,0,9.2,15,10,8,4,3,0,15,0,0,5,47,58,6.31,1.862,14.0,3.7,2.8,14.0,5.00
282,Eric Lauer*\lauerer01,26,MIL,NL,1,1,.500,1.38,3,2,0,0,0,0,13.0,13,6,2,3,2,0,12,0,0,0,52,302,4.72,1.154,9.0,2.1,1.4,8.3,6.00
283,Derek Law\lawde01,30,MIN,AL,0,0,,6.75,1,0,1,0,0,0,1.1,3,1,1,0,3,0,2,0,0,1,10,75,6.85,4.500,20.3,0.0,20.3,13.5,0.67
284,Justin Lawrence\lawreju01,26,COL,NL,0,0,,8.31,4,0,1,0,0,0,4.1,5,4,4,0,4,0,6,0,0,1,21,59,3.10,2.077,10.4,0.0,8.3,12.5,1.50
285,Wade LeBlanc*\leblawa01,36,BAL,AL,0,1,.000,9.45,6,1,3,0,0,0,6.2,11,7,7,1,1,0,6,1,0,2,33,47,4.15,1.800,14.9,1.4,1.4,8.1,6.00
286,Jon Lester*\lestejo01,37,WSN,NL,0,1,.000,2.70,2,2,0,0,0,0,10.0,9,3,3,0,4,2,6,0,0,0,41,150,3.10,1.300,8.1,0.0,3.6,5.4,1.50
287,Josh Lindblom\lindbjo01,34,MIL,NL,0,0,,10.97,5,0,2,0,0,0,10.2,17,13,13,4,7,0,9,3,0,1,59,38,9.10,2.250,14.3,3.4,5.9,7.6,1.29
288,Zack Littell\litteza01,25,SFG,NL,0,0,,0.00,5,0,0,0,0,0,3.2,1,0,0,0,3,0,3,1,0,0,16,,4.74,1.091,2.5,0.0,7.4,7.4,1.00
289,Jonathan Loaisiga\loaisjo01,26,NYY,AL,3,2,.600,2.89,15,0,2,0,0,1,18.2,15,8,6,2,3,0,19,2,0,1,75,139,3.26,0.964,7.2,1.0,1.4,9.2,6.33
290,Jorge Lopez\lopezjo02,28,BAL,AL,1,3,.250,6.49,6,6,0,0,0,0,26.1,25,19,19,7,11,0,25,2,0,2,115,66,6.14,1.367,8.5,2.4,3.8,8.5,2.27
291,Pablo Lopez\lopezpa01,25,MIA,NL,0,2,.000,2.04,7,7,0,0,0,0,39.2,31,11,9,3,12,1,40,2,0,2,160,197,3.13,1.084,7.0,0.7,2.7,9.1,3.33
292,Yoan López\lopezyo01,28,ARI,NL,0,0,,6.30,11,0,3,0,0,0,10.0,13,8,7,3,5,2,13,0,0,0,48,68,5.90,1.800,11.7,2.7,4.5,11.7,2.60
293,Aaron Loup*\loupaa01,33,NYM,NL,1,0,1.000,1.04,10,0,2,0,0,0,8.2,7,3,1,0,2,0,10,1,0,0,34,382,1.83,1.038,7.3,0.0,2.1,10.4,5.00
294,Zac Lowther*\lowthza01,25,BAL,AL,0,1,.000,18.90,2,1,1,0,0,0,3.1,8,7,7,1,2,0,4,0,0,0,20,25,6.40,3.000,21.6,2.7,5.4,10.8,2.00
295,Joey Lucchesi*\lucchjo01,28,NYM,NL,1,2,.333,7.71,5,3,1,0,0,0,14.0,16,13,12,2,4,0,15,2,0,0,64,51,4.10,1.429,10.3,1.3,2.6,9.6,3.75
296,Lucas Luetge*\luetglu01,34,NYY,AL,2,0,1.000,3.26,13,0,4,0,0,0,19.1,17,7,7,3,3,0,19,0,0,2,76,124,3.62,1.034,7.9,1.4,1.4,8.8,6.33
297,Jesus Luzardo*\luzarje01,23,OAK,AL,1,3,.250,5.79,6,6,0,0,0,0,28.0,33,21,18,5,12,0,30,0,0,2,127,68,4.56,1.607,10.6,1.6,3.9,9.6,2.50
298,Jordan Lyles\lylesjo01,30,TEX,AL,1,2,.333,7.09,7,7,0,0,0,0,33.0,44,26,26,9,10,0,30,1,0,1,152,62,5.83,1.636,12.0,2.5,2.7,8.2,3.00
299,Daniel Lynch*\lynchda02,24,KCR,AL,0,1,.000,18.56,2,2,0,0,0,0,5.1,11,11,11,1,5,0,3,0,1,0,31,25,7.23,3.000,18.6,1.7,8.4,5.1,0.60
300,Lance Lynn\lynnla01,34,CHW,AL,3,1,.750,1.52,5,5,0,1,1,0,29.2,21,7,5,2,8,0,35,0,0,0,117,272,2.43,0.978,6.4,0.6,2.4,10.6,4.38
301,Kenta Maeda\maedake01,33,MIN,AL,2,2,.500,5.02,6,6,0,0,0,0,28.2,37,19,16,7,7,0,28,2,0,2,132,79,5.26,1.535,11.6,2.2,2.2,8.8,4.00
302,Tyler Mahle\mahlety01,26,CIN,NL,1,1,.500,3.23,6,6,0,0,0,0,30.2,23,12,11,5,11,0,41,2,0,0,125,142,3.82,1.109,6.8,1.5,3.2,12.0,3.73
303,Sean Manaea*\manaese01,29,OAK,AL,3,1,.750,3.07,7,7,0,1,1,0,41.0,36,14,14,4,8,0,43,0,0,2,164,127,2.86,1.073,7.9,0.9,1.8,9.4,5.38
304,Dillon Maples\mapledi01,29,CHC,NL,0,0,,1.84,11,0,4,0,0,0,14.2,5,4,3,2,10,0,25,2,0,3,61,211,3.92,1.023,3.1,1.2,6.1,15.3,2.50
305,Nick Margevicius*\margeni01,25,SEA,AL,0,2,.000,8.25,5,3,1,0,0,0,12.0,13,16,11,2,7,0,12,1,0,2,60,49,5.27,1.667,9.8,1.5,5.3,9.0,1.71
306,German Marquez\marquge01,26,COL,NL,1,4,.200,5.49,8,8,0,1,0,0,39.1,41,25,24,4,24,2,40,0,0,2,180,83,4.22,1.653,9.4,0.9,5.5,9.2,1.67
307,Evan Marshall\marshev01,31,CHW,AL,0,1,.000,6.75,12,0,3,0,0,0,13.1,14,10,10,3,5,1,8,0,0,0,58,62,5.95,1.425,9.5,2.0,3.4,5.4,1.60
308,Brett Martin*\martibr01,26,TEX,AL,0,0,,3.72,9,0,3,0,0,0,9.2,13,5,4,1,1,0,5,0,0,1,44,120,3.72,1.448,12.1,0.9,0.9,4.7,5.00
309,Chris Martin\martich02,35,ATL,NL,0,1,.000,5.40,2,0,0,0,0,0,1.2,4,1,1,0,1,1,1,0,0,0,10,98,3.70,3.000,21.6,0.0,5.4,5.4,1.00
310,Carlos Martinez\martica04,29,STL,NL,3,4,.429,4.35,7,7,0,0,0,0,41.1,34,21,20,2,14,1,22,4,0,2,174,86,3.97,1.161,7.4,0.4,3.0,4.8,1.57
311,Wyatt Mathisen\mathiwy01,27,ARI,NL,0,0,,0.00,1,0,1,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,4,,3.10,1.000,9.0,0.0,0.0,0.0,
312,Phil Maton\matonph01,28,CLE,AL,0,0,,4.09,10,1,1,0,0,0,11.0,8,5,5,1,5,0,16,3,0,0,46,108,3.55,1.182,6.5,0.8,4.1,13.1,3.20
313,Isaac Mattson\mattsis01,25,BAL,AL,0,0,,13.50,1,0,1,0,0,0,0.2,1,1,1,0,1,0,0,0,0,0,4,48,7.60,3.000,13.5,0.0,13.5,0.0,0.00
314,Steven Matz*\matzst01,30,TOR,AL,5,2,.714,4.86,7,7,0,0,0,0,37.0,37,20,20,6,10,0,37,3,0,1,158,86,4.26,1.270,9.0,1.5,2.4,9.0,3.70
315,Tyler Matzek*\matzety01,30,ATL,NL,0,2,.000,3.60,16,0,3,0,0,0,15.0,11,7,6,2,9,0,24,0,0,2,64,124,3.43,1.333,6.6,1.2,5.4,14.4,2.67
316,Dustin May\maydu01,23,LAD,NL,1,1,.500,2.74,5,5,0,0,0,0,23.0,16,8,7,4,6,0,35,1,0,0,93,139,3.23,0.957,6.3,1.6,2.3,13.7,5.83
317,Trevor May\maytr01,31,NYM,NL,2,1,.667,1.46,13,0,3,0,0,1,12.1,10,4,2,0,2,1,16,0,0,2,48,268,0.99,0.973,7.3,0.0,1.5,11.7,8.00
318,Mike Mayers\mayermi01,29,LAA,AL,1,2,.333,4.86,17,0,2,0,0,1,16.2,18,9,9,4,7,0,22,1,0,0,76,91,5.02,1.500,9.7,2.2,3.8,11.9,3.14
319,Tim Mayza*\mayzati01,29,TOR,AL,1,0,1.000,1.86,13,0,3,0,0,0,9.2,9,2,2,1,2,0,8,1,0,0,39,232,3.72,1.138,8.4,0.9,1.9,7.4,4.00
320,Chris Mazza\mazzach01,31,TBR,AL,0,0,,8.49,6,0,4,0,0,0,11.2,16,11,11,1,4,1,3,0,0,1,49,46,4.73,1.714,12.3,0.8,3.1,2.3,0.75
321,Shane McClanahan*\mcclash01,24,TBR,AL,0,0,,3.75,3,3,0,0,0,0,12.0,11,5,5,1,4,0,15,0,0,3,49,104,2.68,1.250,8.3,0.8,3.0,11.3,3.75
322,Lance McCullers Jr.\mcculla02,27,HOU,AL,2,1,.667,3.58,6,6,0,0,0,0,32.2,20,13,13,3,18,0,38,4,0,1,138,117,3.99,1.163,5.5,0.8,5.0,10.5,2.11
323,Jake McGee*\mcgeeja01,34,SFG,NL,1,0,1.000,5.14,15,0,10,0,0,8,14.0,12,10,8,3,4,0,21,1,0,0,60,75,3.96,1.143,7.7,1.9,2.6,13.5,5.25
324,Kyle McGowin\mcgowky01,29,WSN,NL,0,0,,4.91,7,0,3,0,0,0,7.1,5,4,4,1,5,1,4,1,0,1,33,84,6.24,1.364,6.1,1.2,6.1,4.9,0.80
325,Collin McHugh\mchugco01,34,TBR,AL,0,1,.000,7.36,5,1,3,0,0,0,7.1,12,8,6,1,1,0,10,1,0,0,34,54,2.96,1.773,14.7,1.2,1.2,12.3,10.00
326,Triston McKenzie\mckentr01,23,CLE,AL,1,1,.500,4.94,6,5,0,0,0,0,23.2,16,13,13,5,22,0,34,0,1,0,106,88,5.76,1.606,6.1,1.9,8.4,12.9,1.55
327,Alex McRae\mcraeal01,28,CHW,AL,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,1,0,1,0,0,0,4,,4.10,1.000,0.0,0.0,9.0,9.0,1.00
328,John Means*\meansjo01,28,BAL,AL,4,0,1.000,1.37,7,7,0,1,1,0,46.0,21,7,7,5,10,0,50,0,0,1,166,312,2.99,0.674,4.1,1.0,2.0,9.8,5.00
329,Trevor Megill\megiltr01,27,CHC,NL,0,0,,0.00,2,0,0,0,0,0,2.0,2,0,0,0,1,0,2,0,0,1,9,,2.60,1.500,9.0,0.0,4.5,9.0,2.00
330,Mark Melancon\melanma01,36,SDP,NL,0,0,,0.60,14,0,12,0,0,11,15.0,6,1,1,0,1,0,14,0,0,0,51,622,1.43,0.467,3.6,0.0,0.6,8.4,14.00
331,Danny Mendick\mendida01,27,CHW,AL,0,0,,0.00,1,0,1,0,0,0,1.0,1,0,0,0,0,0,1,1,0,0,5,,4.10,1.000,9.0,0.0,0.0,9.0,
332,Yermin Mercedes\merceye01,28,CHW,AL,0,0,,9.00,1,0,0,0,0,0,1.0,3,1,1,0,2,0,0,0,0,0,7,62,9.10,5.000,27.0,0.0,18.0,0.0,0.00
333,Julian Merryweather\merryju01,29,TOR,AL,0,0,,0.00,4,0,2,0,0,2,4.1,1,0,0,0,1,0,7,0,0,0,14,,0.56,0.462,2.1,0.0,2.1,14.5,7.00
334,Keynan Middleton\middlke01,27,SEA,AL,0,0,,3.86,11,0,4,0,0,2,11.2,4,5,5,1,6,0,9,2,0,0,45,106,4.73,0.857,3.1,0.8,4.6,6.9,1.50
335,Wade Miley*\mileywa01,34,CIN,NL,4,2,.667,2.00,6,6,0,1,1,0,36.0,19,8,8,3,8,0,27,0,0,0,137,229,3.35,0.750,4.8,0.8,2.0,6.8,3.38
336,Andrew Miller*\millean01,36,STL,NL,0,0,,8.59,9,0,2,0,0,0,7.1,12,7,7,2,4,0,8,1,0,0,38,46,6.51,2.182,14.7,2.5,4.9,9.8,2.00
337,Shelby Miller\millesh01,30,CHC,NL,0,0,,31.50,3,0,1,0,0,0,2.0,7,7,7,0,5,0,1,0,0,0,18,14,9.60,6.000,31.5,0.0,22.5,4.5,0.20
338,Alec Mills\millsal02,29,CHC,NL,2,0,1.000,5.14,11,1,3,0,0,1,21.0,23,14,12,4,6,1,11,4,0,0,93,75,5.96,1.381,9.9,1.7,2.6,4.7,1.83
339,Wyatt Mills\millswy01,26,SEA,AL,0,0,,9.82,4,0,1,0,0,0,3.2,5,4,4,1,3,0,2,0,0,0,18,44,8.01,2.182,12.3,2.5,7.4,4.9,0.67
340,Tommy Milone*\milonto01,34,TOR,AL,1,0,1.000,6.43,6,1,1,0,0,1,14.0,20,10,10,3,3,0,17,0,0,0,65,66,4.10,1.643,12.9,1.9,1.9,10.9,5.67
341,Mike Minor*\minormi01,33,KCR,AL,2,2,.500,5.75,7,7,0,0,0,0,36.0,32,24,23,6,15,0,37,2,0,3,155,77,4.63,1.306,8.0,1.5,3.8,9.3,2.47
342,A.J. Minter*\minteaj01,27,ATL,NL,1,0,1.000,2.81,17,0,2,0,0,0,16.0,9,6,5,0,7,0,18,1,0,0,65,158,2.35,1.000,5.1,0.0,3.9,10.1,2.57
343,Anthony Misiewicz*\misiean01,26,SEA,AL,2,2,.500,3.75,15,0,5,0,0,0,12.0,13,6,5,2,3,1,6,1,0,1,50,109,5.27,1.333,9.8,1.5,2.3,4.5,2.00
344,Casey Mize\mizeca01,24,DET,AL,1,3,.250,4.41,6,6,0,1,0,0,32.2,30,16,16,5,14,0,23,4,0,1,141,96,5.33,1.347,8.3,1.4,3.9,6.3,1.64
345,Frankie Montas\montafr02,28,OAK,AL,4,2,.667,5.50,7,7,0,0,0,0,36.0,42,22,22,7,10,0,35,1,0,2,163,71,4.60,1.444,10.5,1.8,2.5,8.8,3.50
346,Rafael Montero\montera01,30,SEA,AL,3,1,.750,4.20,15,0,7,0,0,4,15.0,12,9,7,1,5,1,11,3,0,2,64,96,4.10,1.133,7.2,0.6,3.0,6.6,2.20
347,Jordan Montgomery*\montgjo01,28,NYY,AL,1,1,.500,4.41,6,6,0,0,0,0,32.2,29,16,16,5,8,0,28,2,0,0,132,91,4.29,1.133,8.0,1.4,2.2,7.7,3.50
348,Matt Moore*\moorema02,32,PHI,NL,0,1,.000,8.36,6,3,2,0,0,0,14.0,20,14,13,4,10,1,13,0,0,1,71,48,7.10,2.143,12.9,2.6,6.4,8.4,1.30
349,Adrián Morejón*\morejad01,22,SDP,NL,0,0,,3.86,2,2,0,0,0,0,4.2,5,2,2,2,2,0,3,0,0,0,20,103,8.67,1.500,9.6,3.9,3.9,5.8,1.50
350,Reyes Moronta\moronre01,28,SFG,NL,0,0,,2.25,4,0,0,0,0,0,4.0,1,1,1,1,0,0,2,0,0,0,13,184,5.35,0.250,2.3,2.3,0.0,4.5,
351,Charlie Morton\mortoch02,37,ATL,NL,2,2,.500,4.98,7,7,0,0,0,0,34.1,33,25,19,5,14,1,40,3,0,0,151,88,4.15,1.369,8.7,1.3,3.7,10.5,2.86
352,Joe Musgrove\musgrjo01,28,SDP,NL,2,4,.333,3.00,7,7,0,1,1,0,39.0,26,15,13,6,7,0,54,4,0,0,155,122,3.18,0.846,6.0,1.4,1.6,12.5,7.71
353,Nick Neidert\neideni01,24,MIA,NL,0,1,.000,6.75,3,3,0,0,0,0,12.0,13,9,9,3,11,0,8,1,0,1,57,61,8.02,2.000,9.8,2.3,8.3,6.0,0.73
354,Jimmy Nelson\nelsoji02,32,LAD,NL,1,1,.500,3.46,13,0,2,0,0,0,13.0,10,6,5,0,9,0,20,1,1,4,57,112,2.33,1.462,6.9,0.0,6.2,13.8,2.22
355,Kyle Nelson*\nelsoky01,24,CLE,AL,0,0,,0.00,2,0,2,0,0,0,2.0,0,0,0,0,1,0,2,0,0,0,7,,2.60,0.500,0.0,0.0,4.5,9.0,2.00
356,Nick Nelson\nelsoni01,25,NYY,AL,0,2,.000,9.72,6,1,1,0,0,0,8.1,11,10,9,0,5,0,15,1,0,2,42,43,1.66,1.920,11.9,0.0,5.4,16.2,3.00
357,Hector Neris\nerishe01,32,PHI,NL,1,3,.250,2.93,16,0,13,0,0,6,15.1,12,6,5,3,6,0,19,1,0,0,64,137,4.53,1.174,7.0,1.8,3.5,11.2,3.17
358,Jake Newberry\newbeja01,26,KCR,AL,0,0,,16.62,4,0,1,0,0,0,4.1,10,8,8,2,3,0,5,0,0,1,24,28,8.87,3.000,20.8,4.2,6.2,10.4,1.67
359,Sean Newcomb*\newcose01,28,ATL,NL,1,0,1.000,8.53,7,0,1,0,0,1,6.1,7,6,6,1,6,0,14,1,0,2,32,54,4.05,2.053,9.9,1.4,8.5,19.9,2.33
360,Ljay Newsome\newsolj01,24,SEA,AL,1,1,.500,7.98,7,1,4,0,0,0,14.2,20,14,13,5,3,1,16,0,0,1,69,51,5.96,1.568,12.3,3.1,1.8,9.8,5.33
361,Aaron Nola\nolaaa01,28,PHI,NL,3,2,.600,3.59,8,8,0,1,1,0,47.2,41,19,19,5,8,1,53,3,0,0,194,110,2.93,1.028,7.7,0.9,1.5,10.0,6.63
362,Daniel Norris*\norrida01,28,DET,AL,0,1,.000,7.30,12,0,4,0,0,0,12.1,16,10,10,2,6,0,11,0,0,2,54,59,4.88,1.784,11.7,1.5,4.4,8.0,1.83
363,Aaron Northcraft\northaa01,31,SDP,NL,1,0,1.000,3.00,4,0,3,0,0,0,6.0,4,2,2,1,6,0,5,0,0,0,26,129,6.60,1.667,6.0,1.5,9.0,7.5,0.83
364,Darren O'Day\odayda01,38,NYY,AL,0,0,,3.00,10,0,1,0,0,0,9.0,8,3,3,1,2,0,9,1,1,0,38,137,3.54,1.111,8.0,1.0,2.0,9.0,4.50
365,Jake Odorizzi\odorija01,31,HOU,AL,0,2,.000,10.13,3,3,0,0,0,0,8.0,10,9,9,3,3,0,11,0,0,0,37,43,6.35,1.625,11.3,3.4,3.4,12.4,3.67
366,Shohei Ohtani\ohtansh01,26,LAA,AL,1,0,1.000,2.41,4,4,0,0,0,0,18.2,7,7,5,1,19,0,30,2,0,3,84,183,3.96,1.393,3.4,0.5,9.2,14.5,1.58
367,Adam Ottavino\ottavad01,35,BOS,AL,2,2,.500,4.50,16,0,3,0,0,1,14.0,10,9,7,0,11,0,17,2,0,1,65,98,3.46,1.500,6.4,0.0,7.1,10.9,1.55
368,Johan Oviedo\oviedjo01,23,STL,NL,0,1,.000,4.61,3,2,0,0,0,0,13.2,10,7,7,3,4,0,13,1,0,1,55,83,5.15,1.024,6.6,2.0,2.6,8.6,3.25
369,Luis Oviedo\oviedlu01,22,PIT,NL,0,1,.000,6.52,6,0,2,0,0,0,9.2,7,7,7,2,6,1,9,0,0,0,42,65,5.79,1.345,6.5,1.9,5.6,8.4,1.50
370,Chris Paddack\paddach01,25,SDP,NL,1,3,.250,4.78,6,6,0,0,0,0,26.1,29,19,14,2,8,0,26,0,0,1,117,77,3.02,1.405,9.9,0.7,2.7,8.9,3.25
371,Emilio Pagan\paganem01,30,SDP,NL,2,0,1.000,2.57,16,0,2,0,0,0,14.0,13,4,4,3,6,0,18,0,0,0,60,145,4.60,1.357,8.4,1.9,3.9,11.6,3.00
372,Enoli Paredes\pareden01,25,HOU,AL,0,0,,0.00,3,0,0,0,0,0,1.1,2,1,0,0,6,0,2,0,0,0,12,,13.60,6.000,13.5,0.0,40.5,13.5,0.33
373,Luis Patino\patinlu01,21,TBR,AL,1,0,1.000,1.17,3,1,0,0,0,0,7.2,3,1,1,1,1,0,10,0,0,0,27,339,2.58,0.522,3.5,1.2,1.2,11.7,10.00
374,James Paxton*\paxtoja01,32,SEA,AL,0,0,,6.75,1,1,0,0,0,0,1.1,0,1,1,0,1,0,2,0,0,1,5,76,2.35,0.750,0.0,0.0,6.8,13.5,2.00
375,Joel Payamps\payamjo01,27,TOR,AL,0,1,.000,2.35,11,0,5,0,0,0,15.1,14,4,4,3,3,0,9,1,0,0,61,181,5.25,1.109,8.2,1.8,1.8,5.3,3.00
376,Matt Peacock\peacoma01,27,ARI,NL,1,0,1.000,6.17,8,0,5,0,0,0,11.2,10,10,8,2,3,1,8,0,0,0,48,69,4.73,1.114,7.7,1.5,2.3,6.2,2.67
377,Nate Pearson\pearsna01,24,TOR,AL,0,1,.000,11.57,1,1,0,0,0,0,2.1,4,3,3,0,5,0,0,0,0,0,16,42,9.53,3.857,15.4,0.0,19.3,0.0,0.00
378,Felix Pena\penafe01,31,LAA,AL,0,0,,37.80,2,0,0,0,0,0,1.2,7,7,7,0,4,0,2,0,0,1,16,14,7.90,6.600,37.8,0.0,21.6,10.8,0.50
379,Freddy Peralta\peralfr01,25,MIL,NL,3,1,.750,3.38,7,6,0,0,0,0,32.0,18,12,12,4,17,0,53,2,0,2,130,122,3.19,1.094,5.1,1.1,4.8,14.9,3.12
380,Wandy Peralta*\peralwa01,29,TOT,MLB,2,1,.667,3.86,15,0,6,0,0,2,11.2,12,5,5,1,3,0,13,0,1,2,48,105,2.76,1.286,9.3,0.8,2.3,10.0,4.33
381,Wandy Peralta*\peralwa01,29,SFG,NL,2,1,.667,5.40,10,0,6,0,0,2,8.1,11,5,5,1,3,0,8,0,1,1,37,73,3.82,1.680,11.9,1.1,3.2,8.6,2.67
382,Wandy Peralta*\peralwa01,29,NYY,AL,0,0,,0.00,5,0,0,0,0,0,3.1,1,0,0,0,0,0,5,0,0,1,11,,0.10,0.300,2.7,0.0,0.0,13.5,
383,Angel Perdomo*\perdoan01,27,MIL,NL,1,0,1.000,6.23,9,0,5,0,0,0,8.2,7,6,6,2,6,1,15,1,0,0,38,68,5.06,1.500,7.3,2.1,6.2,15.6,2.50
384,Cionel Pérez*\perezci01,25,CIN,NL,1,2,.333,7.45,11,0,1,0,0,0,9.2,7,10,8,1,9,1,9,0,0,1,46,63,5.38,1.655,6.5,0.9,8.4,8.4,1.00
385,Hernan Perez\perezhe01,30,WSN,NL,0,0,,0.00,2,0,2,0,0,0,2.0,1,0,0,0,0,0,2,0,0,0,7,,1.10,0.500,4.5,0.0,0.0,9.0,
386,Martin Perez*\perezma02,30,BOS,AL,0,2,.000,4.40,6,6,0,0,0,0,28.2,31,16,14,1,11,0,28,5,0,1,131,99,3.27,1.465,9.7,0.3,3.5,8.8,2.55
387,Oliver Perez*\perezol01,39,CLE,AL,0,1,.000,0.00,5,0,3,0,0,0,3.2,5,1,0,0,1,1,4,0,0,0,18,,1.74,1.636,12.3,0.0,2.5,9.8,4.00
388,David Peterson*\peterda01,25,NYM,NL,1,3,.250,5.54,6,6,0,0,0,0,26.0,25,19,16,5,11,0,32,2,0,0,112,69,4.64,1.385,8.7,1.7,3.8,11.1,2.91
389,Yusmeiro Petit\petityu01,36,OAK,AL,4,0,1.000,0.87,18,0,3,0,0,1,20.2,15,2,2,1,3,0,15,0,0,0,77,452,2.71,0.871,6.5,0.4,1.3,6.5,5.00
390,David Phelps\phelpda01,34,TOR,AL,0,0,,0.87,11,1,1,0,0,0,10.1,8,2,1,0,4,0,15,1,0,0,42,494,1.65,1.161,7.0,0.0,3.5,13.1,3.75
391,Michael Pineda\pinedmi01,32,MIN,AL,2,1,.667,2.43,6,6,0,0,0,0,33.1,25,11,9,6,7,0,32,0,0,0,131,163,4.15,0.960,6.8,1.6,1.9,8.6,4.57
392,Nick Pivetta\pivetni01,28,BOS,AL,5,0,1.000,3.19,7,7,0,0,0,0,36.2,24,13,13,2,22,0,35,1,0,1,150,137,3.78,1.255,5.9,0.5,5.4,8.6,1.59
393,Zach Plesac\plesaza01,26,CLE,AL,2,3,.400,3.83,7,7,0,0,0,0,40.0,34,17,17,4,7,0,31,1,0,1,161,113,3.45,1.025,7.7,0.9,1.6,7.0,4.43
394,Adam Plutko\plutkad01,29,BAL,AL,1,0,1.000,0.95,13,0,0,0,0,0,19.0,13,2,2,1,6,0,13,0,0,0,74,456,3.36,1.000,6.2,0.5,2.8,6.2,2.17
395,Drew Pomeranz*\pomerdr01,32,SDP,NL,0,0,,1.98,14,0,2,0,0,0,13.2,9,3,3,1,7,1,20,0,0,0,56,189,2.66,1.171,5.9,0.7,4.6,13.2,2.86
396,Daniel Ponce de Leon\ponceda01,29,STL,NL,1,1,.500,8.71,5,2,3,0,0,0,10.1,12,10,10,2,7,1,4,3,0,0,53,44,7.75,1.839,10.5,1.7,6.1,3.5,0.57
397,Zach Pop\popza01,24,MIA,NL,0,0,,5.25,11,0,2,0,0,0,12.0,7,7,7,2,5,0,12,3,0,0,51,78,5.27,1.000,5.3,1.5,3.8,9.0,2.40
398,Sean Poppen\poppese01,27,PIT,NL,0,0,,7.71,3,0,1,0,0,0,4.2,11,7,4,1,2,0,4,1,0,0,26,57,6.10,2.786,21.2,1.9,3.9,7.7,2.00
399,Ryan Pressly\pressry01,32,HOU,AL,2,0,1.000,1.80,13,0,13,0,0,6,15.0,15,4,3,0,3,1,17,0,0,1,60,236,1.43,1.200,9.0,0.0,1.8,10.2,5.67
400,David Price*\priceda01,35,LAD,NL,1,0,1.000,5.59,7,0,2,0,0,1,9.2,14,7,6,3,4,1,11,0,0,0,46,70,6.10,1.862,13.0,2.8,3.7,10.2,2.75
