"Name","Team","W","L","ERA","G","GS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","playerid"
"Chad Green","NYY","0","3","2.21","17","0","0","0","1","4","1","20.1","72","13","7","5","3","3","0","0","1","0","21","15552"
"Huascar Ynoa","ATL","4","1","2.23","8","7","0","0","0","0","0","40.1","155","27","11","10","6","9","0","1","2","0","44","20468"
"Jon Lester","WSN","0","1","2.25","3","3","0","0","0","0","0","16.0","66","15","4","4","0","7","2","0","0","0","10","4930"
"Ian Kennedy","TEX","0","0","2.25","16","0","0","0","10","0","0","16.0","61","12","4","4","2","4","2","0","0","0","20","6986"
"Reyes Moronta","SFG","0","0","2.25","4","0","0","0","0","2","0","4.0","13","1","1","1","1","0","0","0","0","0","2","14966"
"Robert Dugger","SEA","0","0","2.25","4","0","0","0","0","0","0","8.0","31","7","2","2","1","1","0","0","0","0","8","19191"
"Jose Suarez","LAA","1","0","2.25","1","0","0","0","0","0","0","4.0","19","5","1","1","0","3","0","0","0","0","1","19911"
"Luis Cessa","NYY","0","0","2.25","12","0","0","0","0","0","0","16.0","71","11","9","4","1","11","1","0","0","0","19","13345"
"Seth Elledge","STL","0","0","2.25","3","0","0","0","0","0","0","4.0","18","4","1","1","0","2","0","1","1","0","3","19766"
"Tony Watson","LAA","1","1","2.25","12","0","0","0","0","3","1","12.0","43","8","3","3","2","1","0","0","0","0","7","3132"
"Kyle Gibson","TEX","3","0","2.28","8","8","0","0","0","0","0","47.1","187","34","13","12","3","15","0","1","1","0","41","10123"
"Jose Ruiz","CHW","0","1","2.30","15","0","0","0","0","1","0","15.2","61","8","4","4","2","5","1","0","1","1","15","14552"
"Chris Rodriguez","LAA","2","0","2.30","8","0","0","0","0","2","0","15.2","65","9","4","4","0","8","0","3","1","0","17","22310"
"Scott Alexander","LAD","0","2","2.31","13","0","0","0","0","2","1","11.2","45","7","4","3","1","1","0","1","1","0","5","10591"
"Jordan Romano","TOR","3","1","2.31","13","0","0","0","1","2","1","11.2","50","8","4","3","0","7","0","0","0","0","14","16122"
"John Curtiss","MIA","2","1","2.33","16","0","0","0","0","0","0","19.1","77","18","5","5","3","1","0","1","0","0","24","16128"
"Ervin Santana","KCR","0","0","2.35","7","1","0","0","0","0","0","15.1","61","12","4","4","2","4","0","0","0","0","8","3200"
"Michael Feliz","PIT","0","0","2.35","7","0","0","0","0","0","0","7.2","31","8","3","2","0","1","0","0","1","0","8","11903"
"David Bednar","PIT","0","0","2.35","17","0","0","0","0","4","0","15.1","59","11","4","4","2","3","0","0","0","0","19","19569"
"Tyler Glasnow","TBR","4","2","2.35","9","9","0","0","0","0","0","57.1","220","30","15","15","7","20","0","0","4","0","85","14374"
"Justin Steele","CHC","1","0","2.38","9","0","0","0","0","0","0","11.1","49","7","4","3","2","6","2","2","0","0","17","17312"
"Cesar Valdez","BAL","2","1","2.40","14","0","0","0","8","0","3","15.0","64","14","5","4","0","3","0","1","1","0","18","9013"
"Genesis Cabrera","STL","0","1","2.41","18","0","0","0","0","6","0","18.2","76","10","6","5","1","8","0","2","2","0","20","17490"
"Josh Staumont","KCR","0","1","2.41","17","0","0","0","3","2","0","18.2","74","8","5","5","0","10","1","2","1","0","20","18335"
"Hector Neris","PHI","1","3","2.45","19","0","0","0","7","0","2","18.1","77","14","6","5","3","7","0","2","1","0","24","11804"
"Chris Martin","ATL","0","1","2.45","4","0","0","0","0","1","0","3.2","16","4","1","1","0","1","1","0","0","0","2","11847"
"Giovanny Gallegos","STL","2","1","2.45","18","0","0","0","1","7","2","22.0","82","10","6","6","1","5","1","3","2","0","24","14986"
"Jack Flaherty","STL","7","0","2.47","8","8","0","0","0","0","0","47.1","187","32","16","13","3","13","0","3","2","0","48","17479"
"Jonathan Loaisiga","NYY","3","2","2.49","17","0","0","0","2","4","0","21.2","85","16","8","6","2","4","0","2","2","0","20","19753"
"Ryan Thompson","TBR","2","2","2.55","17","0","0","0","0","6","2","17.2","72","14","7","5","1","5","1","2","1","0","15","16647"
"Scott Barlow","KCR","1","1","2.57","19","0","0","0","1","7","1","21.0","91","18","6","6","0","9","0","1","1","0","29","14993"
"JT Brubaker","PIT","3","2","2.58","7","7","0","0","0","0","0","38.1","161","34","11","11","6","9","0","5","0","1","41","17578"
"Jake Diekman","OAK","2","1","2.60","18","0","0","0","5","4","1","17.1","74","13","7","5","1","7","1","1","1","0","25","5003"
"Nabil Crismatt","SDP","1","1","2.63","7","0","0","0","0","0","0","13.2","61","14","6","4","1","6","1","3","2","0","11","17732"
"Deolis Guerra","OAK","1","0","2.65","11","0","0","0","0","0","0","17.0","66","9","9","5","2","6","0","0","1","0","18","8410"
"Drew Steckenrider","SEA","2","1","2.65","13","0","0","0","0","1","0","17.0","68","11","5","5","0","8","0","1","0","0","20","18806"
"Tim Hill","SDP","2","2","2.65","20","0","0","0","0","6","0","17.0","74","15","12","5","3","5","4","1","0","0","19","16814"
"Jordan Holloway","MIA","1","2","2.70","7","2","0","0","0","0","0","16.2","70","11","6","5","0","10","0","0","1","0","13","20631"
"Andre Scrubb","HOU","1","0","2.70","6","0","0","0","0","1","0","6.2","27","3","2","2","0","4","0","0","1","0","5","20329"
"Josh Fleming","TBR","2","3","2.73","6","3","0","0","0","0","0","29.2","119","22","9","9","3","11","1","2","0","0","16","20418"
"Dustin May","LAD","1","1","2.74","5","5","0","0","0","0","0","23.0","93","16","8","7","4","6","0","1","0","0","35","19716"
"Kwang-hyun Kim","STL","1","0","2.74","5","5","0","0","0","0","0","23.0","98","24","7","7","1","5","0","1","0","0","24","27458"
"Liam Hendriks","CHW","1","1","2.76","16","0","0","0","8","0","2","16.1","66","14","7","5","4","1","0","0","0","0","26","3548"
"Freddy Peralta","MIL","3","1","2.77","8","7","0","0","0","0","0","39.0","155","19","12","12","4","18","0","3","2","0","61","18679"
"Cole Sulser","BAL","1","0","2.77","10","0","0","0","0","1","0","13.0","50","10","4","4","2","2","0","0","1","0","21","15256"
"Michael Pineda","MIN","2","2","2.79","7","7","0","0","0","0","0","38.2","154","29","14","12","8","10","0","0","0","0","39","5372"
"Dylan Cease","CHW","2","0","2.80","7","7","1","1","0","0","0","35.1","148","27","11","11","3","17","0","2","2","1","47","18525"
"Eric Lauer","MIL","1","1","2.81","4","2","0","0","0","0","0","16.0","65","17","9","5","5","2","0","0","0","0","16","19316"
"Kent Emanuel","HOU","1","0","2.81","7","0","0","0","0","1","0","16.0","59","11","5","5","4","2","0","1","0","0","11","15849"
"Taylor Widener","ARI","1","0","2.82","4","4","0","0","0","0","0","22.1","93","19","8","7","4","6","1","1","1","0","18","19266"
"Jose Alvarado","PHI","3","0","2.84","15","0","0","0","2","4","0","12.2","60","8","4","4","0","12","2","3","3","0","19","17780"
"Adam Cimber","MIA","0","0","2.84","19","0","0","0","0","0","0","19.0","78","15","7","6","0","6","2","3","0","0","14","15288"
"Sam Clay","WSN","0","0","2.84","14","0","0","0","0","2","0","12.2","54","10","4","4","1","5","1","1","1","0","9","16279"
"Andrew Chafin","CHC","0","1","2.84","19","0","0","0","0","8","1","19.0","75","10","6","6","1","6","1","2","1","0","21","12988"
"Zack Wheeler","PHI","3","2","2.85","8","8","1","1","0","0","0","53.2","210","42","17","17","4","13","0","2","2","0","56","10310"
"Joe Musgrove","SDP","3","4","2.86","8","8","1","1","0","0","0","44.0","179","31","16","14","6","11","1","5","0","0","59","12970"
"Brad Hand","WSN","2","2","2.92","12","0","0","0","3","0","2","12.1","55","10","7","4","1","7","1","3","0","0","12","9111"
"Tyler Mahle","CIN","2","1","2.93","8","8","0","0","0","0","0","43.0","176","34","15","14","7","15","0","2","0","0","52","16358"
"Jon Gray","COL","4","3","2.93","8","8","0","0","0","0","0","46.0","192","35","19","15","4","19","1","1","0","0","44","14916"
"Shane Bieber","CLE","4","2","2.95","8","8","0","0","0","0","0","55.0","230","46","19","18","7","18","0","3","3","0","85","19427"
"Hyun-Jin Ryu","TOR","3","2","2.95","7","7","0","0","0","0","0","39.2","159","37","14","13","5","5","0","0","0","0","38","14444"
"Aaron Northcraft","SDP","1","0","3.00","4","0","0","0","0","0","0","6.0","26","4","2","2","1","6","0","0","0","0","5","10218"
"Ryne Harper","WSN","0","0","3.00","2","0","0","0","0","0","0","3.0","12","2","1","1","0","1","0","0","0","0","2","12680"
"Zack Burdi","CHW","0","0","3.00","1","0","0","0","0","0","0","3.0","13","3","2","1","1","1","0","0","0","0","3","19159"
"Nivaldo Rodriguez","HOU","0","0","3.00","1","0","0","0","0","0","0","3.0","12","2","1","1","1","2","0","0","0","0","3","22449"
"Mychal Givens","COL","1","1","3.00","16","0","0","0","0","3","0","15.0","63","12","6","5","4","6","2","1","2","0","17","10430"
"Robert Gsellman","NYM","0","0","3.00","8","0","0","0","0","0","0","12.0","53","11","6","4","0","5","0","0","0","0","5","13696"
"Jimmy Nelson","LAD","1","1","3.00","14","0","0","0","0","2","1","15.0","63","10","6","5","0","9","0","1","4","1","22","10547"
"Darren O'Day","NYY","0","0","3.00","10","0","0","0","0","3","0","9.0","38","8","3","3","1","2","0","1","0","1","9","3321"
"Cole Irvin","OAK","3","4","3.02","8","8","0","0","0","0","0","47.2","195","43","17","16","5","8","0","3","2","0","39","19244"
