,team,Name,b_o,pj_vO
59,KC,Michael A. Taylor,6,4.61
60,KC,Hanser Alberto,7,2.38
61,KC,Jarrod Dyson,8,2.54
62,KC,Nicky Lopez,9,4.49
63,CWS,Tim Anderson,1,11.29
64,CWS,Leury Garcia,2,5.51
65,CWS,Yoan Moncada,3,8.46
66,CWS,Jose Abreu,4,10.15
67,CWS,Yermin Mercedes,5,9.2
68,CWS,Andrew Vaughn,6,7.01
69,CWS,Zack Collins,7,6.63
70,CWS,Billy Hamilton,8,4.13
71,CWS,Nick Madrigal,9,6.61
72,ATL,Ehire Adrianza,1,4.22
73,ATL,Freddie Freeman,2,8.11
74,ATL,Marcell Ozuna,3,6.78
75,ATL,Ozzie Albies,4,8.09
76,ATL,Dansby Swanson,5,6.03
77,ATL,Austin Riley,6,6.04
78,ATL,William Contreras,7,8.71
79,ATL,Guillermo Heredia,8,8.29
80,LAD,Will Smith,5,7.44
81,MIL,Kolten Wong,1,5.66
82,MIL,Omar Narvaez,2,5.94
83,MIL,Avisail Garcia,3,6.42
84,MIL,Daniel Vogelbach,4,3.33
85,MIL,Travis Shaw,5,5.86
86,MIL,Tyrone Taylor,6,4.23
87,MIL,Jackie Bradley Jr.,7,4.25
88,MIL,Luis Urias,8,5.1
89,CIN,Jesse Winker,1,19.46
90,CIN,Nick Castellanos,2,19.03
91,CIN,Tyler Naquin,3,15.28
92,CIN,Eugenio Suarez,4,11.81
93,CIN,Tucker Barnhart,5,11.95
94,CIN,Kyle Farmer,6,6.04
95,CIN,Jonathan India,7,11.35
96,CIN,Alex Blandino,8,4.91
97,COL,Raimel Tapia,1,8.07
98,COL,Connor Joe,2,6.02
99,COL,Trevor Story,3,9.13
100,COL,Ryan McMahon,4,9.04
101,COL,Josh Fuentes,5,5.48
102,COL,Yonathan Daza,6,4.64
103,COL,Garrett Hampson,7,8.93
104,COL,Elias Diaz,8,2.3
105,CLE,Cesar Hernandez,1,7.51
106,CLE,Jordan Luplow,2,7.88
107,CLE,Jose Ramirez,3,10.85
108,CLE,Franmil Reyes,4,10.49
109,CLE,Eddie Rosario,5,7.81
110,CLE,Harold Ramirez,6,4.45
111,CLE,Josh Naylor,7,7.58
112,CLE,Amed Rosario,8,6.49
113,CLE,Austin Hedges,9,4.24
114,SEA,Jarred Kelenic,1,16.29
115,SEA,Mitch Haniger,2,10.93
116,SEA,Kyle Seager,3,8.73
117,SEA,Kyle Lewis,4,7.14
118,SEA,Jose Marmolejos,5,5.73
119,SEA,Dylan Moore,6,7.09
120,SEA,J.P. Crawford,7,5.16
121,SEA,Tom Murphy,8,5.14
122,MIA,Miguel Rojas,1,4.88
123,MIA,Jesus Aguilar,2,6.74
124,MIA,Corey Dickerson,3,3.39
125,MIA,Garrett Cooper,4,2.8
126,MIA,Isan Diaz,5,3.78
127,MIA,Brian Anderson,6,3.28
128,MIA,Sandy Leon,7,2.05
129,MIA,Magneuris Sierra,8,1.25
130,LAD,Mookie Betts,1,6.53
131,LAD,Sheldon Neuse,2,1.07
132,LAD,Justin Turner,3,5.53
133,LAD,Max Muncy,4,5.37
134,LAD,Will Smith,5,5.07
135,LAD,Chris Taylor,6,6.62
136,LAD,Matt Beaty,7,3.33
137,LAD,Gavin Lux,8,3.81
138,WAS,Trea Turner,1,10.23
139,WAS,Josh Harrison,2,8.11
140,WAS,Juan Soto,3,8.3
141,WAS,Kyle Schwarber,4,7.86
142,WAS,Starlin Castro,5,6.46
143,WAS,Josh Bell,6,7.09
144,WAS,Yan Gomes,7,7.67
145,WAS,Victor Robles,9,4.57
146,ARI,Pavin Smith,1,7.23
147,ARI,Josh Rojas,2,7.87
148,ARI,Eduardo Escobar,3,8.33
149,ARI,David Peralta,4,8.76
150,ARI,Josh VanMeter,5,3.21
151,ARI,Daulton Varsho,6,2.26
152,ARI,Nick Ahmed,7,4.36
153,ARI,Nick Heath,8,2.83
154,STL,Tommy Edman,1,8.59
155,STL,Dylan Carlson,2,8.25
156,STL,Paul Goldschmidt,3,8.74
157,STL,Nolan Arenado,4,9.55
158,STL,Yadier Molina,5,9.19
159,STL,Tyler O'Neill,6,8.04
160,STL,Andrew Knizner,7,4.37
161,STL,Harrison Bader,8,7.79
162,SD,Trent Grisham,1,8.53
163,SD,Manny Machado,2,7.71
164,SD,Jake Cronenworth,3,6.67
165,SD,Tommy Pham,4,3.42
166,SD,Austin Nola,5,3.32
167,SD,Brian O'Grady,6,2.89
168,SD,Ha-Seong Kim,7,3.16
169,SD,Victor Caratini,8,5.43
0,NYY,Domingo German,SP,15.45
1,HOU,Luis Garcia,SP,13.54
2,BAL,Jorge Lopez,SP,10.58
3,PHI,Aaron Nola,SP,17.89
4,TOR,Anthony Kay,SP,2.39
5,TEX,Dane Dunning,SP,12.59
6,HOU,Luis Garcia,SP,15.16
7,HOU,Luis Garcia,SP,11.9
8,WAS,Joe Ross,SP,11.41
9,KC,Mike Minor,SP,10.68
10,CWS,Dylan Cease,SP,18.79
11,ATL,Ian Anderson,SP,19.82
12,MIL,Brett Anderson,SP,8.68
13,CIN,Tyler Mahle,SP,16.1
14,COL,Jhoulys Chacin,SP,0.01
15,MIA,Jordan Holloway,SP,6.68
16,LAD,Trevor Bauer,SP,27.68
17,STL,Adam Wainwright,SP,16.56
18,SD,Chris Paddack,SP,10.81
